taxon_id,rank,parent_taxon_id,simple_name,alien_type,is_in_taiwan,protected,redlist,iucn,sensitive,groupID,reason,check_column,TC_URL
t0095948,Species,t0021254,Jamides bochus,native,TRUE,"",LC,"","",t0095948,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0095948
t0085116,Subspecies,t0095964,Jynx torquilla torquilla,native,TRUE,"","","","",t0095964,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085116
t0095964,Species,t0021298,Jynx torquilla,native,TRUE,"","",LC,"",t0095964,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0095964
t0084837,Subspecies,t0095968,Kaniska canace drilon,native,TRUE,"",VU,"","",t0095968,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084837
t0095968,Species,t0021321,Kaniska canace,native,TRUE,"",VU,"","",t0095968,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0095968
t0095969,Subspecies,t0095968,Kaniska canace canace,native,TRUE,"","","","",t0095968,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0095969
t0101014,Subspecies,t0095968,Kaniska canace ishima,native,TRUE,"","","","",t0095968,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0101014
t0085796,Subspecies,t0095999,Lanius bucephalus bucephalus,native,TRUE,"","","","",t0095999,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085796
t0095999,Species,t0021510,Lanius bucephalus,native,TRUE,"","",LC,"",t0095999,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0095999
t0085797,Subspecies,t0096000,Lanius collurioides collurioides,native,TRUE,"","","","",t0096000,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085797
t0096000,Species,t0021510,Lanius collurioides,native,TRUE,"","",LC,"",t0096000,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096000
t0027308,Subspecies,t0096001,Lanius cristatus lucionensis,native,TRUE,III,LC,"","",t0096001,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0027308
t0085798,Subspecies,t0096001,Lanius cristatus confusus,native,TRUE,III,LC,"","",t0096001,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085798
t0085799,Subspecies,t0096001,Lanius cristatus cristatus,native,TRUE,III,LC,"","",t0096001,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085799
t0085800,Subspecies,t0096001,Lanius cristatus superciliosus,native,TRUE,III,LC,"","",t0096001,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085800
t0096001,Species,t0021510,Lanius cristatus,native,TRUE,III,LC,LC,"",t0096001,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096001
t0096002,Species,t0021510,Lanius excubitor,native,TRUE,"","",LC,"",t0096002,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096002
t0101017,Subspecies,t0096002,Lanius excubitor pallidirostris,native,TRUE,"","","","",t0096002,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0101017
t0085801,Subspecies,t0096003,Lanius isabellinus isabellinus,native,TRUE,"","","","",t0096003,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085801
t0096003,Species,t0021510,Lanius isabellinus,native,TRUE,"","",LC,"",t0096003,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096003
t0085117,Subspecies,t0096004,Lanius schach schach,native,TRUE,"",VU,"","",t0096004,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085117
t0096004,Species,t0021510,Lanius schach,native,TRUE,"",VU,LC,"",t0096004,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096004
t0085802,Subspecies,t0096005,Lanius tephronotus tephronotus,native,TRUE,"","","","",t0096005,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085802
t0096005,Species,t0021510,Lanius tephronotus,native,TRUE,"","",LC,"",t0096005,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096005
t0085805,Subspecies,t0096009,Larus argentatus mongolicus,native,TRUE,"","","","",t0096009,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085805
t0085806,Subspecies,t0096009,Larus argentatus vegae,native,TRUE,"","","","",t0096009,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085806
t0096009,Species,t0021534,Larus argentatus,native,TRUE,"","",LC,"",t0096009,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096009
t0085807,Subspecies,t0096010,Larus canus heinei,native,TRUE,"","","","",t0096010,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085807
t0085808,Subspecies,t0096010,Larus canus kamtschatschensis,native,TRUE,"","","","",t0096010,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085808
t0096010,Species,t0021534,Larus canus,native,TRUE,"","",LC,"",t0096010,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096010
t0085809,Subspecies,t0096011,Larus fuscus heuglini,native,TRUE,"","","","",t0096011,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085809
t0096011,Species,t0021534,Larus fuscus,native,TRUE,"","",LC,"",t0096011,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096011
t0085810,Subspecies,t0096012,Larus hyperboreus hyperboreus,native,TRUE,"","","","",t0096012,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085810
t0096012,Species,t0021534,Larus hyperboreus,native,TRUE,"","",LC,"",t0096012,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096012
t0027315,Subspecies,t0096013,Larvivora akahige akahige,native,TRUE,"","","","",t0096013,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0027315
t0096013,Species,t0021535,Larvivora akahige,native,TRUE,"","",LC,"",t0096013,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096013
t0085811,Subspecies,t0096014,Larvivora cyane bochaiensis,native,TRUE,"","","","",t0096014,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085811
t0085812,Subspecies,t0096014,Larvivora cyane cyane,native,TRUE,"","","","",t0096014,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085812
t0096014,Species,t0021535,Larvivora cyane,native,TRUE,"","",LC,"",t0096014,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096014
t0027316,Subspecies,t0096015,Larvivora komadori komadori,native,TRUE,"","","","",t0096015,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0027316
t0096015,Species,t0021535,Larvivora komadori,native,TRUE,"","",NT,"",t0096015,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096015
t0085814,Subspecies,t0096020,Lathrecista asiatica asiatica,native,TRUE,"","","","",t0096020,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085814
t0096020,Species,t0021556,Lathrecista asiatica,native,TRUE,"","",LC,"",t0096020,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096020
t0085835,Subspecies,t0096062,Lepus sinensis formosus,native,TRUE,"",LC,"","",t0096062,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085835
t0096062,Species,t0021733,Lepus sinensis,native,TRUE,"",LC,LC,"",t0096062,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096062
t0085836,Subspecies,t0096063,Lestes praemorsus decipiens,native,TRUE,"","","","",t0096063,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085836
t0096063,Species,t0021738,Lestes praemorsus,native,TRUE,"","",LC,"",t0096063,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096063
t0084844,Subspecies,t0096071,Lethe europa pavida,native,TRUE,"",NT,"","",t0096071,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084844
t0096071,Species,t0021747,Lethe europa,native,TRUE,"",NT,"","",t0096071,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0096071
t0101018,Subspecies,t0096071,Lethe europa beroe,native,TRUE,"","","","",t0096071,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0101018
t0084847,Subspecies,t0096076,Lethe rohria daemoniaca,native,TRUE,"",EN,"","",t0096076,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084847
t0096076,Species,t0021747,Lethe rohria,native,TRUE,"",EN,"","",t0096076,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0096076
t0101019,Subspecies,t0096076,Lethe rohria permagnis,native,TRUE,"","","","",t0096076,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0101019
t0085839,Subspecies,t0096078,Leucophaeus atricilla megalopterus,native,TRUE,"","","","",t0096078,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085839
t0096078,Species,t0021764,Leucophaeus atricilla,native,TRUE,"","",LC,"",t0096078,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096078
t0027446,Subspecies,t0096079,Lewinia striata taiwana,native,TRUE,"",NT,"","",t0096079,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0027446
t0085840,Subspecies,t0096079,Lewinia striata jouyi,native,TRUE,"",NT,"","",t0096079,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085840
t0096079,Species,t0021776,Lewinia striata,native,TRUE,"",NT,LC,"",t0096079,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096079
t0085842,Subspecies,t0096082,Libellago lineata lineata,native,TRUE,"","","","",t0096082,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085842
t0096082,Species,t0021787,Libellago lineata,native,TRUE,"","",LC,"",t0096082,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096082
t0084851,Subspecies,t0096092,Limenitis sulpitia tricula,native,TRUE,"",NT,"","",t0096092,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084851
t0096092,Species,t0021809,Limenitis sulpitia,native,TRUE,"",NT,"","",t0096092,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0096092
t0101021,Subspecies,t0096092,Limenitis sulpitia sulpitia,native,TRUE,"","","","",t0096092,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0101021
t0085844,Subspecies,t0096138,Limosa lapponica baueri,native,TRUE,"",VU,"","",t0096138,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085844
t0085845,Subspecies,t0096138,Limosa lapponica menzbieri,native,TRUE,"",VU,"","",t0096138,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085845
t0096138,Species,t0021831,Limosa lapponica,native,TRUE,"",VU,NT,"",t0096138,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096138
t0027467,Subspecies,t0096139,Limosa limosa melanuroides,native,TRUE,III,VU,"","",t0096139,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0027467
t0096139,Species,t0021831,Limosa limosa,native,TRUE,III,VU,NT,"",t0096139,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096139
t0085138,Subspecies,t0096196,Helopsaltes certhiola certhiola,native,TRUE,"","","","",t0096196,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085138
t0096196,Species,t0092531,Helopsaltes certhiola,native,TRUE,"","",LC,"",t0096196,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096196
t0027544,Subspecies,t0096197,Locustella lanceolata lanceolata,native,TRUE,"","","","",t0096197,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0027544
t0085852,Subspecies,t0096197,Locustella lanceolata hendersonii,native,TRUE,"","","","",t0096197,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085852
t0096197,Species,t0021961,Locustella lanceolata,native,TRUE,"","",LC,"",t0096197,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096197
t0027553,Subspecies,t0096204,Lonchura atricapilla formosana,native,TRUE,III,VU,LC,"",t0096204,保育等級不同,protected,https://taicol.tw/zh-hant/taxon/t0027553
t0027554,Subspecies,t0096204,Lonchura atricapilla sinensis,invasive,TRUE,"","","","",t0096204,保育等級不同,protected,https://taicol.tw/zh-hant/taxon/t0027554
t0085854,Subspecies,t0096204,Lonchura atricapilla deignani,invasive,TRUE,"","","","",t0096204,保育等級不同,protected,https://taicol.tw/zh-hant/taxon/t0085854
t0085855,Subspecies,t0096204,Lonchura atricapilla jagori,invasive,TRUE,"","","","",t0096204,保育等級不同,protected,https://taicol.tw/zh-hant/taxon/t0085855
t0096204,Species,t0021974,Lonchura atricapilla,native,TRUE,III,VU,LC,"",t0096204,保育等級不同,protected,https://taicol.tw/zh-hant/taxon/t0096204
t0027553,Subspecies,t0096204,Lonchura atricapilla formosana,native,TRUE,III,VU,LC,"",t0096204,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0027553
t0027554,Subspecies,t0096204,Lonchura atricapilla sinensis,invasive,TRUE,"","","","",t0096204,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0027554
t0085854,Subspecies,t0096204,Lonchura atricapilla deignani,invasive,TRUE,"","","","",t0096204,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0085854
t0085855,Subspecies,t0096204,Lonchura atricapilla jagori,invasive,TRUE,"","","","",t0096204,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0085855
t0096204,Species,t0021974,Lonchura atricapilla,native,TRUE,III,VU,LC,"",t0096204,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0096204
t0027553,Subspecies,t0096204,Lonchura atricapilla formosana,native,TRUE,III,VU,LC,"",t0096204,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0027553
t0027554,Subspecies,t0096204,Lonchura atricapilla sinensis,invasive,TRUE,"","","","",t0096204,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0027554
t0085854,Subspecies,t0096204,Lonchura atricapilla deignani,invasive,TRUE,"","","","",t0096204,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085854
t0085855,Subspecies,t0096204,Lonchura atricapilla jagori,invasive,TRUE,"","","","",t0096204,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085855
t0096204,Species,t0021974,Lonchura atricapilla,native,TRUE,III,VU,LC,"",t0096204,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096204
t0027555,Subspecies,t0096205,Lonchura punctulata topela,native,TRUE,"",LC,"","",t0096205,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0027555
t0096205,Species,t0021974,Lonchura punctulata,native,TRUE,"",LC,LC,"",t0096205,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096205
t0027556,Subspecies,t0096206,Lonchura striata swinhoei,native,TRUE,"",LC,"","",t0096206,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0027556
t0096206,Species,t0021974,Lonchura striata,native,TRUE,"",LC,LC,"",t0096206,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096206
t0085859,Subspecies,t0096221,Loxia curvirostra japonica,native,TRUE,"","","","",t0096221,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085859
t0096221,Species,t0022026,Loxia curvirostra,native,TRUE,"","",LC,"",t0096221,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096221
t0084856,Subspecies,t0096227,Luehdorfia japonica formosana,native,TRUE,"","","","",t0096227,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0084856
t0096227,Species,t0022064,Luehdorfia japonica,native,TRUE,"","",LR/nt,"",t0096227,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0096227
t0085865,Subspecies,t0096228,Luscinia svecica svecica,native,TRUE,"","","","",t0096228,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085865
