TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,TC_taxon_status
4c52b62f-1c09-4fa0-a691-d1447f092248,order,Animalia,t0003050,Dentalioida,accepted
03f8b96b-3292-4f65-8d58-7a6d85debe6f,order,Animalia,t0001750,Cavibelonia,accepted
23dd764d-f4ef-48c5-ac7a-fd116de58aaf,order,Animalia,t0001943,Leptothecata,accepted
72ed319f-520c-47f5-aa89-5bdf253cc19c,order,Animalia,t0003094,Stylasterida,accepted
6ddd6410-aa47-4c43-9e97-21170b6c4396,order,Animalia,t0003067,Milleporida,accepted
5b46c7d1-196a-4ef9-88f5-a38d5df3d5b9,order,Animalia,t0002136,Scleractinia,accepted
1647c14b-2a9b-4881-b7ec-f54a80f495e0,order,Animalia,t0001671,Alcyonacea,accepted
abdfc74e-93ac-46c9-a34d-f537c1f488fe,order,Animalia,t0001664,Actiniaria,accepted
2c029e82-d10f-4a4f-9d9d-867c25b9ab83,order,Animalia,t0002050,Pennatulacea,accepted
2489a130-6894-416f-bc0f-72a800b9fba7,order,Animalia,t0003048,Coenothecalia,accepted
19c61f3c-49ac-4af1-8393-6cb404209690,order,Animalia,t0002120,Rhizostomeae,accepted
3d22f4b7-0189-438d-a761-866c7bb4f5e8,order,Animalia,t0002233,Valvatida,accepted
d0563a44-d8fe-4d6c-8e39-bb605a912bf7,order,Animalia,t0001863,Forcipulatida,accepted
2549738d-9825-4377-9b7c-b657b2ea38a0,order,Animalia,t0002045,Paxillosida,accepted
8518e009-22a1-4929-abcd-626279d85498,order,Animalia,t0002169,Spinulosida,accepted
9f279b2e-cb6c-4216-bd23-93009390e6b5,order,Animalia,t0002235,Velatida,accepted
ee2f24ce-8e6f-431e-b0d7-0d9193b7132b,order,Animalia,t0003042,Aspidochirotid,accepted
95716770-b004-49fd-b8d8-c6903bb8686d,order,Animalia,t0001812,Dendrochirotida,accepted
6a04a98e-b38c-47b6-a81c-6b07289b411e,order,Animalia,t0001693,Apodida,accepted
95173d0f-5541-4ba1-81cc-126df5a54683,order,Animalia,t0002163,Spatangoida,accepted
5051ccdc-9fd7-4ce1-82c6-7f0857ffbbb8,order,Animalia,t0003051,Echinoida,accepted
b746899b-c77c-4519-a9e8-dcfdb61aeb83,order,Animalia,t0001778,Clypeasteroida,accepted
c92b11ad-8a79-4f11-bdfb-3501cce05665,order,Animalia,t0001838,Echinothurioida,accepted
3ff43bc6-3918-4bae-a86f-f38d7818788d,order,Animalia,t0001819,Diadematoida,accepted
c2e9f336-df3e-4d9d-a2e2-dc3303ae1593,order,Animalia,t0001698,Arbacioida,accepted
4bf0cd0a-524f-4df3-a9a5-7d2bce5c1865,order,Animalia,t0003062,Holectypoida,accepted
24199877-1221-4ece-bede-906364a7b4da,order,Animalia,t0001773,Cidaroida,accepted
cb2f1740-c7f7-4b1d-ba28-7f14eeb07dfc,order,Animalia,t0003059,Gnathophiurida,accepted
c7f37cc0-a23a-40d7-8c62-accce7a050d7,order,Animalia,t0003077,Phrynophiurida,accepted
d6a5dbaf-c75d-4e87-93d3-3c1aa82112d1,order,Animalia,t0002027,Ophiurida,accepted
db5d85c4-0bc9-4532-a090-c7cf022438f4,order,Animalia,t0003046,Chilophiurida,accepted
7afb9a0b-692c-4737-8181-78468c4631aa,order,Animalia,t0001785,Comatulida,accepted
1e8936b4-35dc-4de9-9d93-409a269bd8f0,order,Animalia,t0001917,Isocrinida,accepted
e9d37cc6-b6b9-4b16-96b7-e8ef640a6f46,order,Animalia,t0002069,Plagiorchiida,accepted
4ba810ce-342d-4f01-be2e-c47208c43cca,order,Animalia,t0003053,Echinostomida,accepted
f18a9f87-34d0-44fc-b7f6-e548e81ff1f2,order,Animalia,t0003075,Opisthorchiida,accepted
8739a62b-8cca-4d42-abe5-34a856c17861,order,Animalia,t0003092,Strigeatida,accepted
e2d63f93-647e-4c4f-8094-75734eca6cb5,order,Animalia,t0003093,Strigeatoidea,accepted
c2eada22-a492-418e-b0ab-f7fbca804864,order,Animalia,t0003045,Brachylaimata,accepted
57a4f3f9-f036-46ef-a868-930e2b37cebf,order,Animalia,t0002217,Tricladida,accepted
91be86dd-e876-422f-a890-3f5a1e87afc1,order,Animalia,t0003043,Azygiida,accepted
2ded7fed-7a0d-4151-af5c-f8e3975cc1c6,order,Animalia,t0003091,Strigeata,accepted
eb5b08a2-e0cd-4043-af52-115e1d15ae9f,order,Animalia,t0001799,Cyclophyllidea,accepted
8b78df7b-fe79-4852-a254-a9d3538401d3,order,Animalia,t0002106,Pseudophyllidea,accepted
fbcbc567-67e8-46c9-8213-9ed538b9cb98,order,Animalia,t0002105,Proteocephalidea,accepted
8e122ce0-caa5-429d-b80b-66e78797e153,order,Animalia,t0003085,Seriata,accepted
40f509a4-3bd0-4b33-bde3-d2dfa3963744,order,Animalia,t0002087,Polycladida,accepted
eb251dd2-a9d5-4081-85ec-2f878d65d898,order,Animalia,t0001762,Cheilostomata,accepted
64bcefce-36a2-4f05-af2a-a19b0438cf11,order,Animalia,t0001802,Cyclostomata,accepted
e629c429-6731-4643-98b5-f65cda784159,order,Animalia,t0001691,Aphragmophora,accepted
f970120b-f3b8-4ce1-881a-4164a8683a88,order,Animalia,t0002065,Phragmophora,accepted
3093ad31-10bb-4395-b289-2d55e944021b,order,Animalia,t0002121,Rhynchobdellida,accepted
8b9148ac-f252-4ee1-8ab5-8df0ac1ddc64,order,Animalia,t0002227,Tubificida,accepted
4ee56449-a75b-4f08-9d50-7a30e152949f,order,Animalia,t0001703,Arhynchobdellida,accepted
0e22ecdc-17ff-43b5-a62f-5e323951926f,order,Animalia,t0001983,Moniligastrida,accepted
dcb9fc17-e65e-47e9-8ff6-eb0e1e32069c,order,Animalia,t0002199,Terebellida,accepted
26b32146-50c5-4211-81da-a6c1bb549c2b,order,Animalia,t0002066,Phyllodocida,accepted
b6354175-69fb-4780-a313-fda44648ef61,order,Animalia,t0002126,Sabellida,accepted
caa3f5d0-ae9a-4d3b-9298-69d81f4923e6,order,Animalia,t0003072,Nereidida,accepted
c07e9e1a-b7c3-4f41-b51d-87bbd95a3a66,order,Animalia,t0002170,Spionida,accepted
4cf91563-5ca1-46f2-9e2c-cd041cc84f33,order,Animalia,t0001677,Amphinomida,accepted
7771b343-666e-42d6-a76b-fb3a1a25b82f,order,Animalia,t0001853,Eunicida,accepted
3f8a378f-3644-4742-9ede-3ac9ec37e9ef,order,Animalia,t0003054,Echiuroidea,accepted
8acc098c-8f02-4890-885b-256666018775,order,Animalia,t0001657,Scolecida,accepted
49d83c71-aca3-4e10-9492-a010931cecc5,order,Animalia,t0003041,Ascaridida,accepted
d7592551-6fa1-4a62-9416-a2d16c56f787,order,Animalia,t0003037,Aphelenchida,accepted
63f0c2f0-073e-4e03-93c2-8d22f1ac2eee,order,Animalia,t0001981,Monhysterida,accepted
7eb94ad2-2658-4303-96ea-47d2fc9ecaa4,order,Animalia,t0002058,Phascolosomatiformes,accepted
457030c7-8405-4c0e-970a-074fd0b159c9,order,Animalia,t0001709,Aspidosiphoniformes,accepted
920b2aa1-a7c5-4d61-91d4-03865dee9e7d,order,Animalia,t0001877,Golfingiiformes,accepted
1783719b-1420-40f1-87ae-437ff9581028,order,Animalia,t0002156,Sipunculiformes,accepted
5c41559e-cf96-462a-a386-fcf53982f7a3,order,Animalia,t0002080,Ploima,accepted
a21a17a7-a8ef-45e2-946f-3fb2e3ac781e,order,Animalia,t0003049,Collothecacea,accepted
7c9097e7-cb4d-4132-9af4-970fab9d7850,order,Animalia,t0003057,Flosculariacea,accepted
b5df8514-1693-49a3-b706-f4489ee13dca,order,Animalia,t0002090,Polymorphida,accepted
c2f4a1c0-2e30-4d43-b0fc-0965b7ef2fe6,order,Animalia,t0001873,Gigantorhynchida,accepted
8a950cd6-bd76-4382-9b8d-22a2a7759a5e,order,Animalia,t0002042,Parachela,accepted
c3a90447-29ce-4992-abd7-4dc1f543e732,order,Animalia,t0001835,Echiniscoidea,accepted
c1e4d37e-f490-4c0f-b3e7-a245d73461dd,order,Animalia,t0001692,Apochela,accepted
090d377c-4361-4caf-89f4-8ba189f2860c,order,Animalia,t0003061,Heteronemertea,accepted
d54179ed-cbd0-4bad-89eb-9072ad3e5d63,order,Animalia,t0001948,Lingulida,accepted
49e6aded-0027-4b46-bfea-00e9f9a7342c,family,Animalia,t0004761,Suberitidae,accepted
cde86d7f-8464-4d01-91c4-d041af271283,family,Animalia,t0005250,Alectonidae,accepted
01d1328d-2014-4cb3-a28d-d38635e35993,family,Animalia,t0005812,Dictyonellidae,accepted
89aaffa3-aa90-4d87-96ea-4946aada4b5e,family,Animalia,t0006084,Halichondriidae,accepted
65109059-e9bd-4316-996a-7b08e5c14102,family,Animalia,t0006132,Heteroxyidae,accepted
7a9b76e6-eeb0-4032-b177-94d861a244e7,family,Animalia,t0005393,Axinellidae,accepted
3402db3f-bd4f-4086-9861-3e92bf5e9c0f,family,Animalia,t0005237,Agelasidae,accepted
fa299089-ac91-4f0b-bc99-8fc0afbf7a65,family,Animalia,t0005504,Callyspongiidae,accepted
96694bca-fced-44df-915b-022ee1b54a9a,family,Animalia,t0005582,Chalinidae,accepted
270e1a87-7cc8-4d93-ac58-779b93939214,family,Animalia,t0004154,Niphatidae,accepted
7b7b31aa-e77b-48c9-a544-9d49030a07c2,family,Animalia,t0004335,Petrosiidae,accepted
0a051ee6-3718-4c70-8016-4fddcf83e89c,family,Animalia,t0006436,Microcionidae,accepted
9f854407-9c9c-4744-8d41-b0e43d296300,family,Animalia,t0006212,Isodictyidae,accepted
4eae3c6a-63f2-43a7-90e6-2b8d9fb58ee6,family,Animalia,t0005718,Crellidae,accepted
612af3d6-3823-4cea-a1fc-758722c75ea6,family,Animalia,t0004434,Podospongiidae,accepted
e07bc987-156e-415d-8baf-6f49e226fa0d,family,Animalia,t0005619,Chondrillidae,accepted
4e2a6502-f384-4c74-b68c-8afa7816902c,family,Animalia,t0004811,Tetillidae,accepted
eeac95a2-f44b-4c1d-a057-bc9f04f0e6ce,family,Animalia,t0005863,Dysideidae,accepted
c806ceb5-54a6-4ebf-9250-69256156b2f5,family,Animalia,t0004717,Spongiidae,accepted
73e28068-5e80-4214-ba2b-5430906e02e6,family,Animalia,t0004835,Thorectidae,accepted
f2471a5e-33e7-428e-87d5-c7a177c6fe9c,family,Animalia,t0006206,Irciniidae,accepted
4916c700-7b60-4296-8111-f4b9bb360a30,family,Animalia,t0005288,Ancorinidae,accepted
ac7d055d-1d5b-4468-9fdc-5c30897a7dd8,family,Animalia,t0004398,Plakinidae,accepted
5d2dfb32-ce31-4738-9a2d-6b9ad037c8d3,family,Animalia,t0005325,Aplysinellidae,accepted
e670f2fc-4e6b-4523-90d5-1c899d365b2f,family,Animalia,t0004828,Theonellidae,accepted
995d8eea-78a1-40e2-bd1f-dd0ce31d21eb,family,Animalia,t0005649,Clathrinidae,accepted
e55d4195-6024-4db2-a8fa-6b7a396b3ac2,family,Animalia,t0005931,Eriophyidae,accepted
96a6de5d-f40c-4bc0-b395-c072458e348e,family,Animalia,t0005837,Diptilomiopidae,accepted
8d275dd1-1801-4426-892f-f83549a302e0,family,Animalia,t0005603,Cheyletidae,accepted
78fb7662-f906-414b-81f9-532b41e7b3cd,family,Animalia,t0004798,Tenuipalpidae,accepted
c9ade38f-9df1-433c-9d1f-bcb32153d58c,family,Animalia,t0004738,Stigmaeidae,accepted
4f83c9de-5701-4d27-a46a-5e1e1d115687,family,Animalia,t0004815,Tetranychidae,accepted
d09845a7-193f-48c4-9af8-de94c0c95b1c,family,Animalia,t0005356,Arrenuridae,accepted
5d8e4a8f-0133-466d-9c00-c87264c83e14,family,Animalia,t0004908,Trombiculidae,accepted
0939a95c-33fc-4142-bf19-b240f77d1bba,family,Animalia,t0006180,Hygrobatidae,accepted
60e1da65-979d-4b5f-a7ea-d2d98216eb8f,family,Animalia,t0005415,Bdellidae,accepted
fedab163-6e23-43d3-a278-9793d064bcd2,family,Animalia,t0005935,Erythraeidae,accepted
e1732be8-74d7-478b-aba3-f02844e468de,family,Animalia,t0005604,Cheyletiellidae,accepted
6cee4acd-8e6c-471a-a8d3-05520b5c1da9,family,Animalia,t0004790,Tarsonemidae,accepted
bd1ebeab-ce05-4e64-9fb9-f6fce0e5b9f9,family,Animalia,t0005740,Cunaxidae,accepted
3cf0e8eb-fa89-4a46-95c1-8cb8b1073edc,family,Animalia,t0005785,Demodecidae,accepted
70671240-ae3b-461b-a593-66e26d1099e4,genus,Animalia,t0018547,Dermoglyphus,accepted
c15043ee-54a7-4173-a4b9-2ab1a0fba2c9,family,Animalia,t0006126,Heterocheyletidae,accepted
a65fe332-7f3c-45ec-b6f2-508dac34b4b2,family,Animalia,t0006173,Hydrodromidae,accepted
0470cb0d-4d0a-4953-b092-189a2239fa2f,family,Animalia,t0006299,Limnesiidae,accepted
0052a53b-e9fb-45fb-92f0-3b423f58d303,family,Animalia,t0004430,Podapolipidae,accepted
adce2635-1a8d-488a-bb51-ca26b379b114,family,Animalia,t0004859,Torrenticolidae,accepted
c55dbe73-4cc0-4b31-9863-91546f5c2e86,family,Animalia,t0004378,Phytoptidae,accepted
b78d2281-81bf-4ae8-b386-d8c5bd7278fc,family,Animalia,t0004929,Unionicolidae,accepted
ff45978f-55da-4afc-8cc8-4cea298a4da9,family,Animalia,t0006267,Leeuwenhoekiidae,accepted
91950fc3-26dd-4b0b-8309-bdda175b3547,family,Animalia,t0004112,Myobiidae,accepted
097d398f-f0a4-4455-8fee-8874b7b49d21,family,Animalia,t0006179,Hydryphantidae,accepted
f0baa967-e008-4685-8036-b5385d3d9cb6,family,Animalia,t0004703,Sperchontidae,accepted
55ab3c36-9e3f-4ef8-acf6-80b46707b76d,family,Animalia,t0004779,Syringophilidae,accepted
4950f96b-8cb8-42cc-84a3-956723a680be,family,Animalia,t0004913,Tuckerellidae,accepted
55c18f94-d265-430d-8b8f-c2f0cb933ff0,family,Animalia,t0004920,Tydeidae,accepted
bc79fef1-6c7d-4c2f-97f0-fab2cf6dd596,family,Animalia,t0005200,Acaridae,accepted
b5830ae7-44f9-444d-a31e-c4c878aa5699,family,Animalia,t0004873,Trhypochthoniidae,accepted
742a926f-e7d3-4d2c-bdb6-12c4d37ad361,family,Animalia,t0005255,Alloptidae,accepted
f301c7a0-af45-4145-b630-15e51dfdb9d7,family,Animalia,t0004764,Suctobelbidae,accepted
78687eb8-779e-4b36-8c6d-cd9fa4d4cfaf,family,Animalia,t0006459,Mochlozetidae,accepted
72c4ef50-a2b9-4a8f-8d99-92f88ad18520,family,Animalia,t0005521,Canestrinidae,accepted
2b2292e0-0580-428c-b574-ed1c1ff8638a,family,Animalia,t0004484,Prothoplophoridae,accepted
92bcc274-679c-46d7-96a5-6e178a00e83a,family,Animalia,t0004227,Oppiidae,accepted
e8c9755b-3d4d-4091-818e-943849e62ead,family,Animalia,t0003927,Ceratoppiidae,accepted
17801ca1-c735-40dc-9891-df06e80051fc,family,Animalia,t0006040,Glycyphagidae,accepted
864c1905-1bab-4875-974b-d7d28867551f,family,Animalia,t0004619,Scheloribatidae,accepted
82ba2778-0238-4848-954e-a671217049bc,family,Animalia,t0004844,Thyrisomidae,accepted
00883379-74ef-437c-ac9d-a4074c7d31b0,family,Animalia,t0005406,Basilobelbidae,accepted
b8cac56d-72cf-4f93-be1f-3dbf02e09ea4,family,Animalia,t0005417,Belboidae,accepted
86032f31-df47-4f02-943d-62e53c916753,family,Animalia,t0005775,Damaeolidae,accepted
062ae687-03b2-43fd-88f0-4362d0a55305,family,Animalia,t0005207,Achipteriidae,accepted
bb3c809f-7b4d-4d9d-9909-d5a5bcdccc1f,family,Animalia,t0005529,Carabodidae,accepted
f8aca27c-a928-4750-add4-f904732b396c,family,Animalia,t0005539,Carpoglyphidae,accepted
a1f0575c-04fd-401f-99e5-00af04328968,family,Animalia,t0005683,Compactozetidae,accepted
edc184b0-7099-4d65-bf44-00fe0af9e8c7,family,Animalia,t0004508,Psoroptidae,accepted
e513bae9-ec65-4afb-b33d-fa92d8137406,family,Animalia,t0005624,Chortoglyphidae,accepted
6ba4391f-3248-4334-afae-974a38f26983,family,Animalia,t0005367,Astegistidae,accepted
701f9e89-0f7a-4224-b9c6-613690fc16a3,family,Animalia,t0003964,Nanhermanniidae,accepted
8173c67d-c6da-4781-84af-a29f83bd9e5f,family,Animalia,t0004544,Pyroglyphidae,accepted
2e58ee28-c28b-44da-b57b-c2a6ad274cdc,family,Animalia,t0005281,Analgidae,accepted
47f611e0-7652-4430-aef6-de78ae43faba,family,Animalia,t0004248,Otocepheidae,accepted
490caf68-e0b5-4b6a-9602-e93d96db46a3,family,Animalia,t0006189,Hypochthoniidae,accepted
d6d535e2-d0e3-4d31-a1b9-932fa5c7fa05,family,Animalia,t0005916,Epilohamanniidae,accepted
79f658a4-776d-46d7-9207-65c607ebf8b6,family,Animalia,t0006094,Haplozetidae,accepted
967fc8bf-a9ca-4d7c-af71-ab23c1f506be,family,Animalia,t0005926,Eremobelbidae,accepted
e126cb2e-9308-437a-aaf6-1331c431649b,family,Animalia,t0005927,Eremulidae,accepted
e2f73d0c-e8c6-41d4-a1b7-b48a05a9456a,family,Animalia,t0005958,Euphthiracaridae,accepted
abd2245b-64ff-4b4f-9922-ff246e91aa2e,family,Animalia,t0005973,Falculiferidae,accepted
bb31837f-2878-4aba-92ad-7511bbe527db,family,Animalia,t0005995,Freyanidae,accepted
eea9756c-fb67-438b-ae3b-760e9803cf62,family,Animalia,t0006004,Galumnidae,accepted
d9806760-a754-4b0d-be9e-520761d0edc3,family,Animalia,t0006003,Galumnellidae,accepted
9790b4ff-8546-4735-9ed0-37f14641cc3f,family,Animalia,t0005513,Camisiidae,accepted
1129ed15-fd19-4fc9-8ad2-ecbb4164ca08,family,Animalia,t0005227,Aeroglyphidae,accepted
4ed3f772-b1a7-41c1-96db-e9d7531781a5,family,Animalia,t0006073,Gustaviidae,accepted
e1aa64e6-724c-44ce-9560-7c78c0e89026,family,Animalia,t0006326,Lohmanniidae,accepted
d4f568c8-c2bb-4931-83a4-5cc1352179f2,family,Animalia,t0006119,Hermanniidae,accepted
4156b6d0-04bc-45e0-acbf-8bb6d4afdac3,family,Animalia,t0006118,Hermanniellidae,accepted
56bf4c4d-0171-4898-91c6-7f916327d2b2,family,Animalia,t0006124,Heterobelbidae,accepted
952cf8cc-4859-445a-8a12-a59fec377b82,family,Animalia,t0005390,Austrachipteriidae,accepted
cb8f3443-4283-49dc-8c50-b67e0a017b33,family,Animalia,t0006196,Idiozetidae,accepted
ee6cf02c-d94b-4057-9afc-18173109556e,family,Animalia,t0004607,Sarcoptidae,accepted
c84560ad-ac97-458f-ae75-d89e7443497c,family,Animalia,t0003955,Knemidokoptidae,accepted
acf75bfa-d30f-4e96-a1e0-624a266ec88b,family,Animalia,t0005609,Chirodiscidae,accepted
9bb97535-30f5-487d-8199-59a28748a3d8,family,Animalia,t0006315,Listrophoridae,accepted
3c308724-fdb0-4f3e-a92f-789cef6d372c,family,Animalia,t0004281,Parakalummidae,accepted
8cd5c70a-846d-475b-a5bd-8e1714eb6e9f,family,Animalia,t0004156,Nippobodidae,accepted
c34acf34-0fc2-4669-8b1f-1d54a87e3a44,family,Animalia,t0004166,Nothridae,accepted
c4ce6cd1-b1eb-4f79-bac2-43e15cc50a9d,family,Animalia,t0004371,Phthiracaridae,accepted
62b1b582-fb94-4319-a417-5dc19f1127e2,family,Animalia,t0004474,Proctophyllodidae,accepted
4ffc4c85-d5de-4848-bc7a-f1d04f9c1069,family,Animalia,t0004226,Oppidae,accepted
64309ae6-b018-4183-bffe-f66445a9d0a8,family,Animalia,t0004518,Pterolichidae,accepted
12c9c442-013e-4565-adc4-f7ec1246d4bd,genus,Animalia,t0017690,Trichogalumna,accepted
5cde63be-77ca-4bd4-8d82-4a2bd6b5d537,family,Animalia,t0004791,Tectocepheidae,accepted
a6f18b6e-ff4d-447e-beaf-4ce4cf320082,family,Animalia,t0006378,Malaconothridae,accepted
97a6ffd1-785c-43a7-89c7-6d96dcc46330,family,Animalia,t0004995,Zetomotrichidae,accepted
3757d00d-0129-4c8d-bedc-625c2866487e,family,Animalia,t0004996,Zetorchestidae,accepted
97419903-0674-4d00-a9d9-7508bd4a90da,family,Animalia,t0005267,Ameridae,accepted
81c1864f-197f-4486-956c-b240c5ec2923,family,Animalia,t0005333,Araneidae,accepted
d0613b0e-93ca-479d-82b7-00010cdabaf1,family,Animalia,t0005238,Agelenidae,accepted
13ef7013-3d34-47a3-a024-3fa355fc2408,family,Animalia,t0004834,Thomisidae,accepted
435fc0f3-b78a-4f89-8fa1-224b99767fda,family,Animalia,t0005731,Ctenidae,accepted
b3f048e9-86ca-4b63-b803-feb47f43d735,family,Animalia,t0004831,Theridiidae,accepted
28e5ad53-57e4-4798-9390-8377318905a6,family,Animalia,t0005313,Anyphaenidae,accepted
2c0575f6-ddc4-4226-8edc-daab12425843,family,Animalia,t0006310,Linyphiidae,accepted
0a7c7c20-93c7-498c-929e-ceea12f520eb,family,Animalia,t0006348,Lycosidae,accepted
8f76b2bd-8697-4b7a-8f77-4a9dbc6bc8cc,family,Animalia,t0005811,Dictynidae,accepted
b148b9fd-7362-4dde-847a-5722e15fdc01,family,Animalia,t0004653,Segestriidae,accepted
8e32cafe-f4bb-4322-9087-3480c2b327a7,family,Animalia,t0004362,Pholcidae,accepted
6a88febf-42cd-4da8-b0a9-66d3d5da4759,family,Animalia,t0004999,Zodariidae,accepted
169c486a-cc27-4f2e-8c53-46468e033c5e,family,Animalia,t0005385,Atypidae,accepted
11139933-8474-492b-bbb6-7b1baa52bdd8,family,Animalia,t0004699,Sparassidae,accepted
80f61cc6-84d7-42d3-8e89-862cf9e84a69,family,Animalia,t0004208,Oonopidae,accepted
51658d7c-9356-49ad-8f6c-b02b2c0f4f67,family,Animalia,t0004603,Salticidae,accepted
e786b8d4-b46d-4000-b16d-f8ac0a296830,family,Animalia,t0005596,Cheiracanthiidae,accepted
47f3b3dc-c1b0-429c-8aa0-a2409e7b8b48,family,Animalia,t0005661,Clubionidae,accepted
1f8c8e1d-daff-4ae4-8efe-f2ce2dd15ea2,family,Animalia,t0004652,Scytodidae,accepted
5e1cab85-41db-4b04-a41a-534e90bb91e5,family,Animalia,t0004812,Tetragnathidae,accepted
de67caec-407f-4c44-a2f0-e0964b63aea3,family,Animalia,t0004391,Pisauridae,accepted
90092de1-ec58-4424-ba1a-ccd873e366b0,family,Animalia,t0005862,Dysderidae,accepted
264d9c87-da85-4d17-adb7-888a5d5f7591,family,Animalia,t0005282,Anapidae,accepted
68f2bdfd-3a1c-44c3-8a94-f18debcac686,family,Animalia,t0005834,Dipluridae,accepted
3010c02c-73dd-447f-865a-1984c5f9e77d,family,Animalia,t0005981,Filistatidae,accepted
55bd01a0-66c5-46bc-9991-b622bbd35265,family,Animalia,t0006044,Gnaphosidae,accepted
43ee70b7-a00a-412e-b3ee-580e7562e678,family,Animalia,t0006083,Hahniidae,accepted
e80b60f5-3f32-4abd-b0a3-f1dcb85209e4,family,Animalia,t0004142,Nephilidae,accepted
7dab676c-8b0e-41e4-a089-b2c72cbbf0f0,family,Animalia,t0006121,Hersiliidae,accepted
41eeb265-8072-4a8c-bae6-f1a64eee3c4f,family,Animalia,t0004925,Uloboridae,accepted
521d1750-9ead-4d2a-a388-a6af9f4d5f0c,family,Animalia,t0006311,Liocranidae,accepted
185acd9e-8ffd-4367-b8af-c1aeb55018ee,family,Animalia,t0006280,Leptonetidae,accepted
5af9d6e7-3ff9-4171-beda-55b1cc991a69,family,Animalia,t0004669,Sicariidae,accepted
b17c5b02-5d85-4efb-8d2d-6e49398046ec,family,Animalia,t0091653,Hexathelidae,accepted
0b5bff7e-4919-474a-86cc-511a25a81113,family,Animalia,t0004117,Mysmenidae,accepted
6cd43d78-0145-40bd-b823-114dbbef3416,family,Animalia,t0004853,Titanoecidae,accepted
1cbdd4ce-4de7-4489-ae6a-917e82d22857,family,Animalia,t0004191,Oecobiidae,accepted
ba56bfb6-2ea0-4149-b7a2-d42948711fd6,family,Animalia,t0004010,Phrurolithidae,accepted
08bbed6c-fdae-461b-842d-d3b54b44c46f,family,Animalia,t0004253,Oxyopidae,accepted
2ac75dc1-ff58-4195-b262-543c5ed3f046,family,Animalia,t0004655,Selenopidae,accepted
48e52e89-8f3e-4325-ab44-7e488e4a8e89,family,Animalia,t0004352,Philodromidae,accepted
570a66d3-894a-40cd-aaec-52d406041aff,family,Animalia,t0004829,Theraphosidae,accepted
678a0250-008e-4a7f-a9e7-6c2161c386ac,family,Animalia,t0004490,Psechridae,accepted
0baa7c02-e240-4cfa-a3d2-930f666a4065,family,Animalia,t0004864,Trachelidae,accepted
f6b11b0c-de29-4656-9f50-aac4cba2a20e,family,Animalia,t0005268,Ameroseiidae,accepted
b1962221-418b-49af-92be-564efde130b6,family,Animalia,t0004379,Phytoseiidae,accepted
39393b02-5037-4321-b141-837f4bef112b,family,Animalia,t0005360,Ascidae,accepted
75679e64-76c3-40d4-b9d6-62552c71e1d9,family,Animalia,t0004298,Parholaspididae,accepted
774c0db7-2c35-48e4-90cb-bca203d3b44c,family,Animalia,t0004291,Parasitidae,accepted
250132a7-2706-40b7-97e4-510d6451d3f4,family,Animalia,t0005815,Digamasellidae,accepted
bfb9fe40-6ecb-4266-bbd7-79de2e753236,family,Animalia,t0005793,Dermanyssidae,accepted
2a60c0bf-b9bf-4dd6-94d4-16725a2b71b0,family,Animalia,t0006243,Laelapidae,accepted
0b028ade-51e4-4de3-967d-f2e91c88cb1b,family,Animalia,t0004947,Veigaiidae,accepted
ac53c89a-e299-448b-8d4e-e620d67eca14,family,Animalia,t0004938,Uropodidae,accepted
72676948-e019-43f9-a7cc-eb0d4cd33dfb,family,Animalia,t0006364,Macrochelidae,accepted
fc137d43-3cb0-4379-b5eb-ec2b30f7bace,family,Animalia,t0006367,Macronyssidae,accepted
fcb9bcdc-269c-43a5-b196-6420a5735fa4,family,Animalia,t0004994,Zerconidae,accepted
de37846f-56c2-40b8-82d3-c4837bd2238c,family,Animalia,t0006428,Metagynuridae,accepted
914f5828-4069-4737-86c4-4f1449f94053,family,Animalia,t0006438,Microdispidae,accepted
0bf76caf-8577-441e-b318-1cb85dd83b22,family,Animalia,t0004257,Pachylaelapidae,accepted
3b7796e9-9f02-4349-bcc0-20190ed35d91,family,Animalia,t0004575,Rhinonyssidae,accepted
89b0dd9e-c53e-48a3-ae48-7d96e28419ab,family,Animalia,t0004711,Spinturnicidae,accepted
6091f113-5d53-4f75-b7e0-86bc2a5ef0ad,family,Animalia,t0004432,Podocinidae,accepted
947306fd-ed6a-4cbf-9b7f-494b146dc311,family,Animalia,t0004136,Nenteriidae,accepted
b86b6542-b12d-4ed8-b302-ac56f39b6d22,family,Animalia,t0004871,Trematuridae,accepted
e42c6bfc-b32f-483a-8563-b82634cafb40,family,Animalia,t0004893,Trigonuropodidae,accepted
e01fd0b9-91bb-4d41-8b2f-d097bb0920f7,family,Animalia,t0004935,Urodinychidae,accepted
c693f21f-6fd4-4d16-bc0a-bcb3c8e8cddc,family,Animalia,t0004937,Uropodellidae,accepted
ace0760c-fef3-478a-927c-f328b1519068,family,Animalia,t0004944,Varroidae,accepted
da24124e-b2dc-4df1-874e-04ccee140ab2,family,Animalia,t0006217,Ixodidae,accepted
7c7e8d98-c995-4112-a537-9f6fd4ccebfc,family,Animalia,t0005344,Argasidae,accepted
