TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,taicol_taxon_id,taicol_status
f987626d-74ba-4e3f-8f8f-66f690da8b7a,genus,Animalia,"",Colobaspis,"list(taxon_id = ""t0012157""","taicol_name_status = ""not-accepted"""
7897909b-e3cd-4a83-b05c-7e28bf3959ab,genus,Animalia,"",Katachiota,[],
a7a0f3ac-d316-4223-955b-acac7e7604cf,genus,Animalia,"",Pemia,[],
6d1417d1-e214-430d-b571-ec314c3bb2f5,genus,Animalia,"",Tautomeura,[],
3fbe0614-f2e1-49d4-8ca5-c3dfced31df5,genus,Animalia,"",Epiclinata,"list(taxon_id = ""t0008839""","taicol_name_status = ""not-accepted"""
2e3d179d-f422-43c8-9111-10842d62c15e,genus,Animalia,"",Moonia,"list(taxon_id = ""t0008840""","taicol_name_status = ""not-accepted"""
3a518468-2783-44bc-a5b0-ab3403a05cd9,genus,Animalia,"",Antherigona,"list(taxon_id = ""t0010066""","taicol_name_status = ""not-accepted"""
32e53a22-679b-4e71-a24c-a26d720dfe88,genus,Animalia,"",Morella,[],
20f10778-cd2c-46d9-b6d0-9003539c4ba3,genus,Animalia,"",Stronglyophthalmyia,"list(taxon_id = ""t0016902""","taicol_name_status = ""not-accepted"""
78dd95bc-1847-465e-9451-a3aff3275875,genus,Animalia,"",Cutilia,"list(taxon_id = ""t0006932""","taicol_name_status = ""not-accepted"""
c27c7fa0-59d5-4e22-9ae1-b9d1c8dad5bd,genus,Plantae,"",Marattia,[],
cbaa0f6a-a21e-4f00-82c9-c2cecc741544,genus,Plantae,"",Trichomanes,[],
7758188e-736e-4288-aa0d-a82a679f417a,genus,Plantae,"",Gleichenia,[],
87fe9b9d-8291-4f3c-8b27-480d2edad7c1,genus,Plantae,"",Culcita,"list(taxon_id = ""t0012509""","taicol_name_status = ""accepted"""
87fe9b9d-8291-4f3c-8b27-480d2edad7c1,genus,Plantae,"",Culcita,list(),
59ea018e-ef7e-4a82-a462-7e7c77fbd65c,genus,Plantae,"",Cyathea,[],
92a5d8ed-237a-4336-9af1-d4658c10d9f9,genus,Plantae,"",Gymnosphaera,[],
7de14727-8344-4eae-be67-c221db6d09b5,genus,Plantae,"",Dicksonia,[],
6414646d-64ac-4432-b217-5cd07920041f,genus,Plantae,"",Lonchitis,[],
ba0b1e9d-7cc9-4293-a13a-3a01b8a8cbf4,genus,Plantae,"",Saccoloma,[],
3004cd94-183f-4539-8ed2-d40da12c9591,genus,Plantae,"",Sphenomeris,[],
c3e6a6bd-29f0-476d-ac8c-9bc111cfa4e6,genus,Plantae,"",Leptolepia,"list(taxon_id = ""t0009032""","taicol_name_status = ""not-accepted"""
a22b4dfa-1623-4a3d-bc6b-3d10b8bb9c2a,genus,Plantae,"",Oenotrichia,"list(taxon_id = ""t0009032""","taicol_name_status = ""not-accepted"""
cc33c5b8-c1d5-49aa-81f9-167874e747a1,genus,Plantae,"",Syngramma,[],
b42c1bb4-0cb0-402b-8dea-c2e6ce7cba0c,genus,Plantae,"",Taenitis,[],
7e18b850-0fef-4dc1-aceb-84c8a9bbce93,genus,Plantae,"",Cassebeera,[],
f64ef073-4fc8-4e31-8298-308654ddf86d,genus,Plantae,"",Mildella,[],
01970f1e-52b5-45aa-8e52-0b4ffecdddd9,genus,Plantae,"",Notholaena,[],
8ea320b3-fc09-43de-b12f-13b16efc5739,genus,Plantae,"",Paraceterach,[],
361e8931-b334-4e90-af9e-f583f4b9d4f5,genus,Plantae,"",Pellaea,[],
51ae93f3-3de4-4934-b07f-27325557f581,genus,Plantae,"",Monogramma,[],
e7cc0edc-3985-48fe-9905-3755c5bfd418,genus,Plantae,"",Parathelypteris,[],
0880772b-4348-4f86-9479-8e3da1eb370f,genus,Plantae,"",Onoclea,[],
d248b0f5-b997-4403-b8fe-2fa993cee33c,genus,Plantae,"",Blechnum,[],
916cd583-370a-4fc4-9e11-f90b916c11c0,genus,Plantae,"",Struthiopteris,"list(taxon_id = ""t0094739""","taicol_name_status = ""accepted"""
9e7257b2-3719-446b-ae0d-258b5099f7a1,genus,Plantae,"",Anisocampium,[],
556f2df5-47ef-4242-9775-3b77f067837c,genus,Plantae,"",Acrophorus,"list(taxon_id = ""t0091970""","taicol_name_status = ""not-accepted"""
a6f383e4-f4f3-441f-9503-7c787a9cc714,genus,Plantae,"",Cyrtogonellum,[],
61b8590b-a420-481c-9029-fa6f34226d4d,genus,Plantae,"",Phanerophlebia,[],
8a365c1a-4037-43af-8c64-4b3ae4bb93f3,genus,Plantae,"",Polystichopsis,[],
c8d80afe-ff72-460d-a4ef-133fe87fbc72,genus,Plantae,"",Cyclodium,[],
3f241cea-0223-4547-8fae-4d9804101c44,genus,Plantae,"",Olfersia,[],
3f241cea-0223-4547-8fae-4d9804101c44,genus,Plantae,"",Olfersia,[],
7e7ba8ff-8925-42b2-a9ba-a108eb2b2d9b,genus,Plantae,"",Polybotrya,[],
92ae4f48-d84a-40f1-8606-6dc6dbae98fa,genus,Plantae,"",Rumohra,[],
5c80d242-4661-4112-aa72-ff73e6462923,genus,Plantae,"",Wagneriopteris,[],
b87f882d-4789-4cb4-9fce-601ce42e8716,genus,Plantae,"",Phymatopteris,[],
ff709517-7741-4881-948c-c69327f2faf6,genus,Plantae,"",Dendroconche,[],
fa993e57-2274-4721-89b7-005d46999c07,genus,Plantae,"",Kaulinia,[],
7c6dd89d-b48b-4f5b-ba6c-f3bcdb148747,genus,Plantae,"",Lecanopteris,[],
56b211c4-f1f8-4324-9d72-1e5f05de8c20,genus,Plantae,"",Phymatosorus,[],
c95927ff-2c97-4dd4-bb84-6b59b1d3e84f,genus,Plantae,"",Tricholepidium,[],
cfe94e0d-915c-4689-b238-7fcc1ef353bd,genus,Plantae,"",Pleopeltis,[],
1690ba2e-0a8f-419d-b309-a752fdc14deb,genus,Plantae,"",Chrysogrammitis,[],
1cfb0ee6-fdf3-434c-95c2-95cae7c0ece8,genus,Plantae,"",Radiogrammitis,[],
3e38b967-1612-4e42-a895-4a8bc947cdf8,genus,Plantae,"",Themelium,[],
9db10a56-f5c7-4bda-826a-9f6e21f13e93,genus,Plantae,"",Pichisermollodes,[],
b10f2372-3985-495c-b717-ddd235a796ac,genus,Plantae,"",Libocedrus,[],
53dd1c5f-cb38-40e5-83e7-32bc08023758,genus,Plantae,"",Xylopia,[],
212caf6f-9340-49f4-b7c4-726047175631,genus,Plantae,"",Uvaria,[],
b5e2f75b-1878-4ca7-a8a6-e50649e496a0,genus,Plantae,"",Asimina,[],
589fb5b0-466c-4fd7-90f6-aa34574869a2,genus,Plantae,"",Orontium,[],
8d3a9909-c5d3-4873-83c2-e2600b79dbc6,genus,Plantae,"",Damasonium,[],
913877f9-f437-44e4-acfc-e06234635f5f,genus,Plantae,"",Elodea,[],
1ff09a2d-b2b4-41c9-afb2-ef511f89fa86,genus,Plantae,"",Metanarthecium,[],
fff49c1b-33c8-4df3-8d06-c4646a642104,genus,Plantae,"",Heloniopsis,[],
76b89eaf-2f11-428a-8dec-9cdb5c9a6886,genus,Plantae,"",Anticlea,"list(taxon_id = ""t0010092""","taicol_name_status = ""accepted"""
7992c968-a649-442d-90ca-a88e4aba5758,genus,Plantae,"",Acanthephippium,"list(taxon_id = ""t0023077""","taicol_name_status = ""not-accepted"""
2ff82790-1f57-461d-89b9-3f81014980d4,genus,Plantae,"",Dienia,[],
eb265ae8-767f-41e4-b0ad-ef6d58ed4015,genus,Plantae,"",Empusa,[],
e0c57a80-0a6b-4398-8a6e-71d98e7707dd,genus,Plantae,"",Eucosia,[],
9b377d55-738a-43f9-87e5-d6136fef6baf,genus,Plantae,"",Flickingeria,[],
ab08983a-ded7-4968-86f4-6abce8b1391b,genus,Plantae,"",Galeola,[],
8b340626-141c-44d0-a4ff-5d4547fef11f,genus,Plantae,"",Pseudoliparis,[],
01aa06fa-ff64-4c2f-ad7a-5973ae09f062,genus,Plantae,"",Microtatorchis,[],
b2673fb2-5cf2-4b88-9db2-cc87d069444f,genus,Plantae,"",Bletia,[],
cc6dc718-778c-44e7-af50-b003589de889,genus,Plantae,"",Corallorhiza,[],
bacd5364-8080-4ee1-94a6-ac8760490824,genus,Plantae,"",Maxillaria,[],
bacd5364-8080-4ee1-94a6-ac8760490824,genus,Plantae,"",Maxillaria,[],
5d42cb45-f14e-4d14-bda0-982cb9f6f50f,genus,Plantae,"",Orchis,[],
03d7fef7-e924-4954-8841-8a6398655d8f,genus,Plantae,"",Triphora,"list(taxon_id = ""t0017776""","taicol_name_status = ""accepted"""
b063ff80-ddb3-48e4-8708-8459f6e94768,genus,Plantae,"",Ascocentrum,[],
e3c08324-f10e-45a8-b4a4-e571d0f34a31,genus,Plantae,"",Chamaeanthus,"list(taxon_id = ""t0023442""","taicol_name_status = ""accepted"""
0c7bd7ef-a57e-466b-9eb9-2762a1ee4e38,genus,Plantae,"",Coeloglossum,[],
2848590f-5638-424d-94a3-4d5bf1aae1ec,genus,Plantae,"",Didiciea,[],
087ba7b7-f2b0-403e-aed9-04091d95b2f0,genus,Plantae,"",Ephemerantha,[],
837c263a-9c68-402f-8dfb-ec713f40f64d,genus,Plantae,"",Epigeneium,[],
828b03e7-4355-4a9b-8a3b-db76765ab52c,genus,Plantae,"",× Epiphronitis,[],
2c9c38f3-0c67-4dfd-8724-d0268ff4bcbb,genus,Plantae,"",Myrmechis,[],
7032f85a-ae0d-43f9-84b0-10859da6d336,genus,Plantae,"",Tulotis,[],
f50bc0f5-5461-4719-970a-23ec04d9feac,genus,Plantae,"",Podochilus,[],
f812b870-b9ca-42c6-8862-e1f1ef3c7f17,genus,Plantae,"",Cirrhopetalum,[],
790aa1e1-3082-4563-92ef-aa769171a829,genus,Plantae,"",Microstylis,[],
ed8ec08e-27d2-4091-9fdc-895ee1e396ad,genus,Plantae,"",Zosterostylis,[],
8c79f807-1a6f-4c1c-b5ba-8b31e937f691,genus,Plantae,"",Liuguishania,[],
4fb88b54-7a27-43fd-8c08-01c8b739c21f,genus,Plantae,"",Platyclinis,[],
09846ed3-2498-4898-9b5a-d302c100abde,genus,Plantae,"",Leucolena,[],
97c358c0-83cd-4e7e-9783-1168b65149ed,genus,Plantae,"",Epiphanes,[],
51c74d9e-05e0-43ef-983a-aa28381b1574,genus,Plantae,"",Cottonia,[],
355fabc9-918d-4823-b97d-30d338a85fa3,genus,Plantae,"",Galera,"list(taxon_id = ""t0007594""","taicol_name_status = ""accepted"""
e11391b3-4c5b-4144-97ee-3d0c15a0c93d,genus,Plantae,"",Limodorum,[],
f314a679-bb4a-455a-9f6c-c76a2fa98df4,genus,Plantae,"",Trichosma,[],
20d6374b-def8-4c22-a9f6-d2262b2b87a4,genus,Plantae,"",Physurus,[],
068fae55-710b-4a81-b350-96cc7c0cb187,genus,Plantae,"",Cyrtopera,[],
a1390c3d-868a-485c-9754-3fb7ab8e4698,genus,Plantae,"",Saccolabium,[],
3231e560-3ca5-4e32-b3b1-0e7c0fc1aa40,genus,Plantae,"",Georchis,[],
ca130359-3939-460c-ba8c-11fee8fd205b,genus,Plantae,"",Peramium,[],
cea9d656-f6ee-4f2c-bb6e-b6647b107e8c,genus,Plantae,"",Adenostylis,[],
8c5e912a-77f9-4b8c-8d49-82684e89be68,genus,Plantae,"",Dicerostylis,[],
46dd6cb9-2d19-4029-9e9a-5be8b436aa65,genus,Plantae,"",Hippeophyllum,[],
ed3e041b-045b-49b0-aafd-59ffd9d747d2,genus,Plantae,"",Evrardia,[],
cecd0d43-2e19-413c-8fa1-e39889336111,genus,Plantae,"",Apaturia,[],
5abd66cb-991e-43c6-9846-6779ad1a450f,genus,Plantae,"",Glossula,[],
f9dee32e-76f5-4e7d-9214-ff0f10a3d747,genus,Plantae,"",Conchidium,[],
36beeec5-82cc-4a7e-b82a-fea8217e02c1,genus,Plantae,"",Gymnadenia,[],
0c218450-c46e-4ae1-8aab-5f35c33458a8,genus,Plantae,"",Ione,"list(taxon_id = ""t0021149""","taicol_name_status = ""accepted"""
0c218450-c46e-4ae1-8aab-5f35c33458a8,genus,Plantae,"",Ione,list(),
a6b87d2b-0f07-47ea-be54-e144b3bd7209,genus,Plantae,"",Sarcochilus,[],
640780f1-fbe0-4b15-b2d1-327c7e51d982,genus,Plantae,"",Euproboscis,[],
2cb06f01-fea6-42ff-8c31-e1eba2c97ef5,genus,Plantae,"",Ascochilus,[],
1d3edf76-f4f6-4560-90b0-9c888ec39609,genus,Plantae,"",Dendrocolla,[],
bc525358-37cb-499e-b022-074e9c74381f,genus,Plantae,"",Stauropsis,[],
70f9e435-6935-434c-80b8-7235777db35b,genus,Plantae,"",Kuhlhasseltia,[],
ac60d092-cd62-4514-8424-53ba19386504,genus,Plantae,"",Pristiglottis,[],
32b3d08f-2977-4ed6-a0d7-b42b374cfaa9,genus,Plantae,"",Cystopus,[],
0e8c570c-e1f4-4088-93f9-650d08896b53,genus,Plantae,"",Monochilus,[],
3956c309-51ee-47d3-b74c-9e23b17968d4,genus,Plantae,"",Heterozeuxine,[],
66b33dc5-298d-4d97-a906-dfdf9c532ca9,genus,Plantae,"",Campylandra,"list(taxon_id = ""t0002523""","taicol_name_status = ""not-accepted"""
83573763-f403-41b7-97ed-c91202abdda2,genus,Plantae,"",Nolina,[],
34b5a799-b440-44a7-8c2e-f9c815a8d080,genus,Plantae,"",Euterpe,[],
dde2339e-27cc-4a66-813f-3aef9aa24c57,genus,Plantae,"",Collinia,[],
1fe1eaec-8ec5-4803-a3ae-eab05acc31e5,genus,Plantae,"",Neodypsis,[],
06eae701-70b2-4ba8-a60e-6c4e448ac288,genus,Plantae,"",Aneilema,[],
2619aea5-3e99-41bb-99e8-e8b211f8b052,genus,Plantae,"",Setcreasea,[],
fd5fb76e-f7c7-47c1-9c6e-a2ed2f95023f,genus,Plantae,"",Heteranthera,[],
bdee11fc-3c98-4def-8406-0acaf5fcca3c,genus,Plantae,"",Monochoria,[],
321a6ffb-1b4e-4914-bd07-38bc38da535e,genus,Plantae,"",Kaempferia,[],
c9a648a7-7570-4fd4-9384-fbfad5197e9a,genus,Plantae,"",Renealmia,[],
5b010e5e-ff86-480a-b7ce-f53d18055d16,genus,Plantae,"",Languas,[],
df1899e4-593f-4a17-95b2-81f78c86bdc9,genus,Plantae,"",Leiothrix,"list(taxon_id = ""t0021618""","taicol_name_status = ""accepted"""
88caca45-b961-4571-8a99-33d22e52b3c8,genus,Plantae,"",Kyllinga,[],
5fbbb340-2c2b-465d-84a3-cc81617d97ad,genus,Plantae,"",Mariscus,[],
e526b094-9faa-4628-9646-606cc47f83b7,genus,Plantae,"",Restio,[],
80e1ef00-cced-468a-a962-a5785366d5b0,genus,Plantae,"",Andropogon,[],
9ab1c887-af9a-4697-ae6e-f0e6d8450378,genus,Plantae,"",Pleioblastus,[],
d14b5dcd-f76a-446a-924c-d17dbbf7e8ee,genus,Plantae,"",Sasa,[],
abc5017b-7e15-4c35-b0c8-b042f6a229a9,genus,Plantae,"",Spartina,[],
715abf10-bb8e-4f4b-8388-7509ea69337b,genus,Plantae,"",Stipa,[],
5aa2a341-9777-4437-9c18-7504b09ef9a7,genus,Plantae,"",Thaumastochloa,[],
80fe442b-17d1-49a5-9b0d-71f6168cc4a1,genus,Plantae,"",Chaetochloa,[],
3b56dfb1-e205-48e6-9dd1-0167a210cbaf,genus,Plantae,"",Chelidonium,"list(taxon_id = ""t0011744""","taicol_name_status = ""accepted"""
f7f12c7a-01ac-484c-a109-6658d0b5b7f5,genus,Plantae,"",Sanguinaria,[],
9cffe59c-86f3-4e87-bfe5-a656131eb635,genus,Plantae,"",Menispermum,[],
3927383e-1761-434e-a5d5-ec5ad23d768d,genus,Plantae,"",Achlys,[],
32b9bc5b-8ae6-46c5-b3e5-f007c296579f,genus,Plantae,"",Caulophyllum,[],
6b4cd9ed-15e5-4830-913f-7d99f0b5275c,genus,Plantae,"",Diphylleia,[],
03a58589-1de9-4a3a-a3db-a77f13765459,genus,Plantae,"",Jeffersonia,[],
79a4e56f-27ef-4317-a346-30dd4764b85a,genus,Plantae,"",Podophyllum,[],
89d1c5ba-792f-4558-9d6c-4c149b0d692e,genus,Plantae,"",Vancouveria,[],
16c6789b-0f54-46dc-8468-e09831c13c1b,genus,Plantae,"",Actaea,"list(taxon_id = ""t0009403""","taicol_name_status = ""accepted"""
16c6789b-0f54-46dc-8468-e09831c13c1b,genus,Plantae,"",Actaea,list(),
16edd0c2-7377-475d-b8f4-892fb8dfb5fa,genus,Plantae,"",Isopyrum,[],
99827110-ac74-40e2-aca7-11cd5b2b02cc,genus,Plantae,"",Banksia,[],
84c77baf-74ad-414f-a989-ec24c5e4b75f,genus,Plantae,"",Telopea,[],
6e6d4888-8400-4b02-8def-0e3dbf07c7c6,genus,Plantae,"",Inga,[],
830586e6-0cb9-4f80-adc2-9e2574e2c6f2,genus,Plantae,"",Swartzia,[],
7cc45f32-8695-434b-aeed-2454fbe98e81,genus,Plantae,"",Kerria,"list(taxon_id = ""t0021350""","taicol_name_status = ""accepted"""
a0575013-5e03-41c8-a03f-f5be4383ee8a,genus,Plantae,"",Ceanothus,[],
2b0dcd77-d44b-4b71-abf5-2b98e8a8d9d2,genus,Plantae,"",Forrestia,[],
b8766c7b-a7f2-468e-8e1c-a787f7a0ddcf,genus,Plantae,"",Allaeanthus,"list(taxon_id = ""t0091714""","taicol_name_status = ""accepted"""
03e4ad59-6912-493d-8ae8-3626689cd3b5,genus,Plantae,"",Sapium,[],
3d9cd535-8aa4-4508-8022-03785aea5d1d,genus,Plantae,"",Stillingia,[],
97dcfa5c-756b-4938-b18a-c839d38af5de,genus,Plantae,"",Tragia,[],
ebdcd46b-38d3-485b-b3a0-cea1a955bb5a,genus,Plantae,"",Pedilanthus,[],
d930584e-9040-4e5a-a6e8-2ba337312737,genus,Plantae,"",Synostemon,"list(taxon_id = ""t0002629""","taicol_name_status = ""not-accepted"""
b3266f40-d889-4e6f-9ea8-65e820dcf071,genus,Plantae,"",Andrachne,[],
496a7f1f-f270-49c7-8a3d-06e83a42c97a,genus,Plantae,"",Cicca,[],
c774c810-b675-4f8b-ac6c-d2aa5a50b5a5,genus,Plantae,"",Emblica,[],
52604a3c-f0d3-44df-af2f-132abc500082,genus,Plantae,"",Decodon,"list(taxon_id = ""t0018460""","taicol_name_status = ""accepted"""
8ca59b08-28df-4e43-8a38-e5dedfc67a9e,genus,Plantae,"",Lythrum,[],
5228c1da-8576-4b9a-800d-0f5be9a33159,genus,Plantae,"",Peplis,[],
6b3104df-95d1-40b6-a50a-3061b81d7148,genus,Plantae,"",Corymbia,[],
5f07bb2d-89f3-4ac9-96f7-21ea52e8df2f,genus,Plantae,"",Calyptranthes,[],
865c3edd-5ec4-4c2e-9aa8-849609025331,genus,Plantae,"",Myrtus,[],
bba9a505-2921-41ed-8cc3-19e4be21f8b0,genus,Plantae,"",Pachycentria,[],
ab7a8280-bcfb-4f3a-a954-f35be637c39a,genus,Plantae,"",Leandra,[],
b8e1c850-271e-4538-8394-25139caca796,genus,Plantae,"",Miconia,[],
17c94769-6b6e-49a8-9d9e-91a044cbf349,genus,Plantae,"",Rhexia,[],
070d5ba7-0a93-46ee-9f41-89b686f31f32,genus,Plantae,"",Euscaphis,[],
e6021836-995b-4578-9595-b2573ffa113d,genus,Plantae,"",Turpinia,[],
fd7ae12d-e35e-4982-b249-096f9f692ab4,genus,Plantae,"",Paullinia,[],
405f707f-46dc-4f1e-8e60-fccb50a7aed4,genus,Plantae,"",Fortunella,[],
305de729-aca9-4821-9237-c2ed0d798ac7,genus,Plantae,"",Ptelea,[],
69b6cadc-1c8f-4f42-b0a1-58a6eb84556b,genus,Plantae,"",Euodia,[],
0690f065-57ca-4177-a7e7-aa0ed2240a53,genus,Plantae,"",Trichilia,[],
4cc501f2-0b13-4d2c-8cb8-7554758d61a9,genus,Plantae,"",Chorisia,[],
5140a1dd-0a1c-4a91-b0c8-4111d4b8344e,genus,Plantae,"",Diplomorpha,[],
9062b9bd-bb27-4076-b812-4326a8912f07,genus,Plantae,"",Tovaria,[],
25a325fe-e1fb-4470-88c7-22383ac3170a,genus,Plantae,"",Lunaria,[],
f19f9ffb-29d3-4332-9263-baabe3218462,genus,Plantae,"",Polanisia,[],
49785e64-0098-41f5-9214-fea35306c83a,genus,Plantae,"",Salsola,[],
f5309d51-9458-4afb-8547-c26510c0e6c9,genus,Plantae,"",Aptenia,[],
5d5f62a3-08ed-4177-90cc-1045b236ee31,genus,Plantae,"",Abronia,[],
501dca1d-fd1e-4204-beca-8aea79a7f0aa,genus,Plantae,"",Okenia,"list(taxon_id = ""t0013384""","taicol_name_status = ""accepted"""
c37e76d9-afad-4c34-830f-736fb830f039,genus,Plantae,"",Hylocereus,[],
1dacdd11-b3b5-477d-a888-221f94f2ce3f,genus,Plantae,"",Cardiandra,"list(taxon_id = ""t0002687""","taicol_name_status = ""not-accepted"""
6f1a6779-6e1e-4d01-ae0b-4cf09f4a59c6,genus,Plantae,"",Pileostegia,"list(taxon_id = ""t0002687""","taicol_name_status = ""not-accepted"""
6f1a6779-6e1e-4d01-ae0b-4cf09f4a59c6,genus,Plantae,"",Pileostegia,list(),
983644c4-941f-4c3b-be84-7df623ea80c9,genus,Plantae,"",Schizophragma,"list(taxon_id = ""t0002687""","taicol_name_status = ""not-accepted"""
f6861ff4-e330-4b5a-88ee-8c41fcd68377,genus,Plantae,"",Benthamidia,"list(taxon_id = ""t0002688""","taicol_name_status = ""not-accepted"""
8f4b4421-c665-46ce-ad02-a2a04b083ef3,genus,Plantae,"",Swida,[],
b3a5cfa3-d160-493a-a8e9-774cf938aa71,genus,Plantae,"",Nyssa,[],
efc10bab-d844-4019-b8d0-0bee2b04a7de,genus,Plantae,"",Eschweilera,[],
7305997e-18fe-45fa-8074-edd4d46c1835,genus,Plantae,"",Gustavia,"list(taxon_id = ""t0020305""","taicol_name_status = ""accepted"""
e8171d9b-e725-4b41-8499-8b8c01646cf0,genus,Plantae,"",Sideroxylon,[],
57d46081-c474-45c6-8bb5-0a614687c67f,genus,Plantae,"",Lucuma,[],
4abe28e2-a08f-4f58-b75e-e38846c4b165,genus,Plantae,"",Anagallis,"list(taxon_id = ""t0002696""","taicol_name_status = ""not-accepted"""
4e1684d6-43f7-403f-a704-3112173a774b,genus,Plantae,"",Glaux,"list(taxon_id = ""t0002696""","taicol_name_status = ""not-accepted"""
03e3daa1-fa46-4041-a976-12a49ac05a8c,genus,Plantae,"",Hottonia,[],
a619041e-da1e-4666-8c74-e5829bd8bbff,genus,Plantae,"",Trientalis,"list(taxon_id = ""t0002696""","taicol_name_status = ""not-accepted"""
eb69c9d4-8061-4ddc-a375-20eb8bea59dc,genus,Plantae,"",Gordonia,"list(taxon_id = ""t0002704""","taicol_name_status = ""accepted"""
eb69c9d4-8061-4ddc-a375-20eb8bea59dc,genus,Plantae,"",Gordonia,"list(taxon_id = ""t0088182""","taicol_name_status = ""accepted"""
e73169b1-52fb-45c7-a04f-b4a5a7ce3dc6,genus,Plantae,"",Monotropastrum,[],
ef1eb501-dc40-469c-9dec-53afae7fd1eb,genus,Plantae,"",Agapetes,[],
8e61d9e0-e4d4-4139-a5b5-1eb8e0c6ba80,genus,Plantae,"",Andromeda,[],
a74dc8b0-6892-4332-89cd-45487a3bfebc,genus,Plantae,"",Rondeletia,"list(taxon_id = ""t0015956""","taicol_name_status = ""accepted"""
b11e087f-8958-4d6c-88c8-cde884c95810,genus,Plantae,"",Ernodea,[],
6f10ae9a-570e-4505-b4cb-b3c09922c5eb,genus,Plantae,"",Serissa,"list(taxon_id = ""t0002746""","taicol_name_status = ""not-accepted"""
bdca0b04-49d7-4d76-969f-229041486008,genus,Plantae,"",Litosanthes,[],
2455721b-9835-4057-b95a-552e4aacf95b,genus,Plantae,"",Apocynum,[],
48b2dbfe-d0d4-45bd-b90b-072abe9506ca,genus,Plantae,"",Echites,[],
817c567f-a8ff-473f-9a3c-01ab56d0af81,genus,Plantae,"",Tylophora,"list(taxon_id = ""t0002519""","taicol_name_status = ""not-accepted"""
9caba56d-8c7e-4372-b9dc-c9629ba38f4e,genus,Plantae,"",Pergularia,[],
3f2adf25-e8ce-4f61-be62-054b31e92235,genus,Plantae,"",Mertensia,[],
39fbfe46-4e81-49f4-be86-6560f42f2413,genus,Plantae,"",Nama,[],
1b2fdf39-9b6f-44a9-b9a2-440cf453aa22,genus,Plantae,"",Convolvulus,[],
abe787cd-5b18-414f-8b31-8c9b14aecbe5,genus,Plantae,"",Atropa,[],
f98f7324-3e21-469d-9e72-24f1fff949ed,genus,Plantae,"",Chirita,[],
1a4f61f3-92bd-4649-8ee6-1bd74232f411,genus,Plantae,"",Boea,[],
13048f2a-c400-455a-9518-cc2846e2da87,genus,Plantae,"",Gratiola,[],
a54e7ee6-8e05-4850-99b2-45d56b9b6fc0,genus,Plantae,"",Chelone,[],
6e2e7c5a-0986-48db-94f9-2f5c7eb91b75,genus,Plantae,"",Manulea,"list(taxon_id = ""t0026129""","taicol_name_status = ""accepted"""
99074069-fad8-41d3-b650-41c619b24b81,genus,Plantae,"",Asystasiella,[],
fbc3656f-6dfa-4704-af74-3862b7ad6f74,genus,Plantae,"",Adhatoda,[],
5e4de1b3-67e2-4145-90e1-a165a5e4fad1,genus,Plantae,"",Adenocalymma,[],
ff60dc4e-c46b-44b5-9849-40a0638b1916,genus,Plantae,"",Lippia,[],
606803ef-282b-4c13-8602-714e0dc24e9c,genus,Plantae,"",Thymus,[],
b522ed53-c5db-44c6-b75b-af63d037a862,genus,Plantae,"",Plectranthus,[],
bba2f463-7eff-4812-a0b0-25ae53ba6466,genus,Plantae,"",Nepeta,[],
1c890cc6-ef75-47df-b528-83314d9ead69,genus,Plantae,"",Mimulus,"list(taxon_id = ""t0002837""","taicol_name_status = ""not-accepted"""
c76fe99b-dfa1-4fb2-82f4-7310da790272,genus,Plantae,"",Buchnera,[],
32e18d58-8c22-4921-9d21-bc65c204a093,genus,Plantae,"",Helichrysum,[],
a2e405dd-80e5-4ebc-a9ed-d113ad4aafe7,genus,Plantae,"",Baccharis,[],
8b22adb0-7572-44de-a3ed-1d973504ca1a,genus,Plantae,"",Verbesina,[],
4ff81ef0-69d5-4929-bddd-79bccbc53ca4,genus,Plantae,"",Crepis,[],
7bdd4eb7-9a0c-4503-b391-19f698388849,genus,Plantae,"",Iva,[],
05a79f6f-c17c-411e-99a6-010c1720c742,genus,Plantae,"",Prenanthes,[],
2067abbb-6ea6-417c-b371-44201d30df1b,genus,Plantae,"",Silphium,[],
0e5cd5a7-7744-4835-93a9-96db6854e7a6,genus,Plantae,"",Hemistepta,"list(taxon_id = ""t0023988""","taicol_name_status = ""not-accepted"""
8b2eea70-507f-4972-840d-ee447e5524a2,genus,Plantae,"",Kalimeris,[],
6e21c5b4-67e8-4491-8a9a-24e7432aaed5,genus,Plantae,"",Wedelia,[],
9fd00f8f-ae7c-4680-9f6f-c42b0df9ff39,genus,Plantae,"",Ethulia,[],
0ced4b9a-b4e8-4176-a72c-3e1d399163f1,genus,Plantae,"",Synurus,[],
92b428f4-1616-4908-b805-749155b40d82,genus,Plantae,"",Lapsana,[],
c7098956-54d4-4554-91a1-fa118f63df0c,genus,Plantae,"",Schefflera,[],
8d644c5d-e6af-4ce9-9906-26f86e7d1d3a,genus,Plantae,"",Oreopanax,[],
070f762f-2a01-47ee-805d-dadf14074c76,genus,Plantae,"",Cicuta,[],
44f224f6-3c91-456c-af44-9c7ef4a8a106,genus,Plantae,"",Ligusticum,[],
ced4a2af-711e-49b5-96c8-586dd11eee0c,genus,Plantae,"",Cuminum,[],
157f1b7f-5bd0-4510-8c45-28605bfd14ba,genus,Plantae,"",Spilanthes,[],
