TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName
2baaaaa5-a0fa-40bd-b2b8-8ced0665f3a3,infraspecies,Animalia,t0085945,Murex rectirostris sobrinus
e75401c6-5dcb-4c70-8760-a39e276f74e0,infraspecies,Animalia,t0086187,Pteropurpura adunca expansa
84a03b7b-0c5b-4d15-a902-b64541f8447e,infraspecies,Animalia,t0086186,Pteropurpura adunca adunca
5fc8caa6-be0b-4a4d-8b5f-d676446e55f5,infraspecies,Animalia,t0086200,Rapana venosa pechiliennsis
0911e87a-3cf9-4f2e-a998-345d108f6242,infraspecies,Animalia,t0086201,Rapana venosa venosa
b329797e-6ba5-47db-8056-6a9d0b8bd916,infraspecies,Animalia,t0085973,Nipponotrophon echinus elegantissima
4fc8fbdb-4030-4653-a114-c7648fd0bb84,infraspecies,Animalia,t0085972,Nipponotrophon echinus echinus
bb664ed4-343a-49ce-bc1a-a5af7df5dffc,infraspecies,Animalia,t0087675,Conus eburneus polyglotta
a4f2e15e-b1ee-4ec0-b5c8-8461b57dbdd4,infraspecies,Animalia,t0085483,Conus kinoshitai tamikoae
e6037baf-b672-47aa-9793-a0403efa86a4,infraspecies,Animalia,t0085484,Conus marmoreus vidua
10cbeb48-9cd2-4d2b-8347-b26acb9e8c52,infraspecies,Animalia,t0085485,Conus milneedwardsi clytospira
04281f5d-5d0e-4134-ab10-2bdf876948e2,infraspecies,Animalia,t0085487,Conus musicus musicus
dd2a2537-194c-4e41-b065-4d6abc638c16,infraspecies,Animalia,t0085486,Conus musicus ceylonensis
ec079c48-668e-404a-909c-5666c63b02af,infraspecies,Animalia,t0085488,Conus pennaceus episcopus
00b5e18b-b9f4-479d-a4f0-7f148f3ce350,infraspecies,Animalia,t0085489,Conus pennaceus pennaceus
d129e70d-e5b1-4498-898c-3bb2a7de83d4,infraspecies,Animalia,t0085490,Conus sponsalis nanus
ff472a98-9993-46fa-ad2b-2aae2ec9bc96,infraspecies,Animalia,t0085491,Conus sponsalis sponsalis
4422556e-8ead-461f-9a53-2d03b559f74d,infraspecies,Animalia,t0085684,Fusinus forceps salisburyi
ffd72ed6-5848-498d-802e-7c7a65e105f4,infraspecies,Animalia,t0085717,Granulifusus niponicus suboblitus
0dbf7a32-7da2-46dd-bcbc-ce7a213f3ddd,infraspecies,Animalia,t0085815,Latirus polygonus barclayi
398a982b-4ebd-4233-ac9c-20e16e7e9f3d,infraspecies,Animalia,t0086130,Pleuroploca trapezium paeteli
6c19b8dd-14af-443b-b25c-6e2467221ac2,infraspecies,Animalia,t0085731,Hastula strigilata verreauxi
f6cc1800-03be-44f7-8917-33a4a7be1a84,infraspecies,Animalia,t0085179,Aegista fulvicans browni
df892822-b0c0-4343-ab42-8737fe23d3cc,infraspecies,Animalia,t0085180,Aegista granti granti
111d8690-9cdc-402a-89b7-f14b4de5486c,infraspecies,Animalia,t0085183,Aegista lautsi micra
15c4bfdd-c22c-4e10-bb83-6d1814634ce3,infraspecies,Animalia,t0085182,Aegista lautsi lautsi
600a47aa-81b2-4941-babe-a1b605feb68b,infraspecies,Animalia,t0085181,Aegista lautsi brachylasia
ba9f0966-d40f-43b0-84a5-a7abd10dd630,infraspecies,Animalia,t0085210,Allopeas mauritianum obesispira
58a635ea-e298-4217-bac9-8c1f0b4a74e6,infraspecies,Animalia,t0085333,Bensonella plicidens lakainguta
570f2b89-11b9-428f-b64f-f3ce4b59a23d,infraspecies,Animalia,t0086417,Vertigo eogea stagnalis
aecce6c0-17a9-4e27-ad97-9ab9b01774a3,infraspecies,Animalia,t0085432,Chalepotaxis spadix cinctus
f20d299e-a19a-4cdd-96fa-0b9d8a0e28a9,infraspecies,Animalia,t0086257,Sitalina trochulus formosana
bbd1a285-cb42-479e-9938-4737899c6934,infraspecies,Animalia,t0086258,Sitalina turrita taiwanica
fc6b544b-e796-43b1-af76-5ee79a304849,infraspecies,Animalia,t0086384,Trochochlamys crenulata hotawana
35fba4fe-5ec2-4cac-af0d-7d4fc6a61f58,infraspecies,Animalia,t0086385,Trochochlamys praealta izushichitoensis
b569be57-659d-4d7d-8184-923e62235003,infraspecies,Animalia,t0086248,Sinoennea iwakawa yakushimae
dffeb5c6-2966-4dc6-b860-776f62060171,infraspecies,Animalia,t0027597,Luchuena luchuana luchuana
cb996532-0a0e-4ce0-b32b-b310489cf836,infraspecies,Animalia,t0085863,Luchuena luchuana kasyotoensis
dc60efa7-3b6e-4669-91d7-c5b7b1cbcf7e,infraspecies,Animalia,t0085679,Formosana formosensis hotawana
1aa14b32-b59c-45e7-988a-51bbf53e711b,infraspecies,Animalia,t0085738,Hemiphaedusa arikangensis longiplicata
eb09d065-5136-4835-ba02-06fa223156f2,infraspecies,Animalia,t0085739,Hemiphaedusa exilis janshanensis
73c02b0c-d884-4d31-b812-6183ce949809,infraspecies,Animalia,t0085742,Hemiphaedusa odontochila clava
b4e7ce04-bedf-44c8-b90f-e2d3da842d54,infraspecies,Animalia,t0085743,Hemiphaedusa odontochila fulvicollis
6e06e7f3-7294-455c-8b65-4846daad5cbe,infraspecies,Animalia,t0085744,Hemiphaedusa similaris clava
1d3e200e-dc1c-4cf5-b4f6-02bf177c764e,infraspecies,Animalia,t0085745,Hemiphaedusa similaris ventriosa
346225c0-204f-4187-93f1-e407be623aa2,infraspecies,Animalia,t0085736,Hemiphaedusa antuensis antuensis
7c76188d-b5f2-4e41-962a-2a5d57ffca29,infraspecies,Animalia,t0085737,Hemiphaedusa antuensis chichiensis
387c9657-03b3-4baf-a9aa-16a275890e7c,infraspecies,Animalia,t0085740,Hemiphaedusa hemmeni hemmeni
8529b014-7a2c-47a0-98e2-e660b77c1d70,infraspecies,Animalia,t0085741,Hemiphaedusa hemmeni yucola
47cd3788-8eee-43f0-8eba-8c2d3dfd1423,infraspecies,Animalia,t0086204,Reinia eastlakeana yami
85ba3894-68b3-4b1e-be96-54d7fc2205ed,infraspecies,Animalia,t0086203,Reinia eastlakeana tayalis
624c9a1e-dbd8-4bf2-8a05-b829b768b465,infraspecies,Animalia,t0086287,Stereophaedusa horikawai ishizakii
70411158-f6ab-4e1d-a5a3-4b645a48c44c,infraspecies,Animalia,t0086347,Thaumatoptyx diacoptyx hassenensis
dc3764d3-5126-4322-ac6b-e02f6288d736,infraspecies,Animalia,t0086348,Thaumatoptyx gonyptyx lacuphila
80d815c0-7755-431c-bfc3-2c93559cea8a,infraspecies,Animalia,t0086349,Thaumatoptyx uraniscoptyx diploptyx
660bac1e-7197-4541-893a-6fca071c185e,infraspecies,Animalia,t0085694,Gastrocopta pediculus ovatula
bacc42ad-e21e-4265-920f-9e6e3eb023af,infraspecies,Animalia,t0086225,Satsuma succincta amblytropis
c8cf0291-9e8a-47dc-a0ca-5d2107e638ea,infraspecies,Animalia,t0086226,Satsuma succincta rubrotincta
0695f34c-1180-432c-9617-c9864b0d3728,infraspecies,Animalia,t0086223,Satsuma batanica boteltobagoensis
1d43d901-bbbd-48f3-aa26-146bf2900312,infraspecies,Animalia,t0086224,Satsuma batanica pancala
84397ffe-32aa-4e08-87d3-12b5fd85f38c,infraspecies,Animalia,t0085374,Camaena succincta amblytropis
46c997c1-cf8d-4985-bdea-ccd35128e1c5,infraspecies,Animalia,t0085965,Neosuccinea horticola koreana
17c3b148-af84-4209-83c6-755765db03c2,infraspecies,Animalia,t0085398,Cautor maculosa mcmichaeli
228dfb4d-9661-4abf-9203-4d0b251b5929,infraspecies,Animalia,t0087512,Epitonium pallasi neglectum
4820ffd5-e8c2-4137-b72e-63961bf757c8,infraspecies,Animalia,t0085641,Epitonium pallasii pallasii
f2ad2c04-845f-4362-94dd-d4e2223584d5,infraspecies,Animalia,t0085373,Calpurnus lacteus semistriatus
830306f0-12a4-425d-83fd-8ff153ab3329,infraspecies,Animalia,t0086152,Prionovolva pudica wilsoniana
43029813-d266-41dd-b037-035cea80e8e3,infraspecies,Animalia,t0085507,Crenavolva striatula traillii
69733f26-84b4-4371-9f47-c4e587a90a50,infraspecies,Animalia,t0086421,Volva volva habei
d8758836-6201-465d-8033-48d15b24a330,infraspecies,Animalia,t0028509,Volva volva volva
faa4ce7e-2262-4f87-b9a5-af49ba3650d3,infraspecies,Animalia,t0086252,Sinotaia quadrata aeruginosa
e051f475-1ad0-4d08-bb1b-dcc99bcef1de,infraspecies,Animalia,t0086253,Sinotaia quadrata heudei
f3638514-0258-4bed-80cf-325c4d2f2cd5,infraspecies,Animalia,t0102854,Cerithidea cingulata microptera
ef3557ae-4785-4507-904a-f00cba333831,infraspecies,Animalia,t0102860,Cerithidea cingulata cingulata
b4a18f4b-05a9-4e4d-96b3-8f0ac03c3aba,infraspecies,Animalia,t0030282,Cerithidea rhizophorarum morchii
5de9d007-91b2-4bd3-85bb-95e24caa0efd,infraspecies,Animalia,t0085424,Cerithidea rhizophorarum rhizophorarum
d198ab9b-50d2-48e8-88ed-6397a78177fb,infraspecies,Animalia,t0085123,Mauritia arabica asiatica
ab304a97-986f-4deb-8939-533188a4ea6d,infraspecies,Animalia,t0085545,Cypraea cicercula lienardi
34018573-5666-49b6-98ed-41c0ec78219c,infraspecies,Animalia,t0085544,Cypraea cicercula cicercula
e8d74e12-5393-4c29-8875-49f133041593,infraspecies,Animalia,t0085547,Cypraea cribraria orientalis
30771d08-c27b-4dc6-aab1-748be6d5668a,infraspecies,Animalia,t0085546,Cypraea cribraria cribraria
ea5de88e-80db-445d-bb2b-5755f8995b07,infraspecies,Animalia,t0085548,Cypraea hammondae raysummersi
8c44b5f5-feb4-4650-a041-d3ddd1b9f70a,infraspecies,Animalia,t0085931,Monetaria moneta rhomboides
08bf50b3-0529-43e5-8718-c938f2f3fba2,infraspecies,Animalia,t0085528,Cyclophorus friesianus latus
4663464b-63e5-4401-9883-e38389a3e422,infraspecies,Animalia,t0085530,Cyclotus taivanus dilatus
5b72e064-44fd-4421-a53c-e38e064ddf99,infraspecies,Animalia,t0085531,Cyclotus taivanus diminutus
a877ccec-aeb6-402b-8a00-32be21c1b77d,infraspecies,Animalia,t0085532,Cyclotus taivanus taivanus
b135da87-bd87-4cb7-826d-c8b462481d6e,infraspecies,Animalia,t0027408,Leptopoma nitidum taivanum
d30e3f30-dd06-425e-b6c9-fb0294486b1c,infraspecies,Animalia,t0086128,Platyrhaphe swinhoei swinhoei
d50b0484-6960-4e7a-be8c-a8fa1e02afec,infraspecies,Animalia,t0085582,Diplommatina hungerfordiana suganiikeiensis
99ccf168-cfbf-4277-bb0f-9990e3bd0761,infraspecies,Animalia,t0085584,Diplommatina taiwanica montana
0fae309f-46ea-4826-87f5-5b7170c51648,infraspecies,Animalia,t0085585,Diplommatina taiwanica taiwanica
c0ed4b00-1c12-4e9b-8db5-de5557921ce7,infraspecies,Animalia,t0085583,Diplommatina taiwanica camura
787cb6f0-4e7c-4dfa-8c78-0cabd2e649af,infraspecies,Animalia,t0085851,Littoraria scabra strigata
d2940ef8-c76d-4703-9ae8-1e286575bb3b,infraspecies,Animalia,t0085850,Littoraria scabra scabra
9d9d7b8e-fd66-4efd-9a7f-7e1d35912311,infraspecies,Animalia,t0085976,Nodilittorina leucosticta biangulata
92e56340-49f1-458e-9dac-9cdeaf7939cc,infraspecies,Animalia,t0087679,Echininus cumingii spinulosus
4439a576-bef1-4103-babc-8b69e8d9cdba,infraspecies,Animalia,t0087678,Echininus cumingii luchuana
c1b658c3-118f-40bd-95c4-74b8e1f932d7,infraspecies,Animalia,t0087677,Echininus cumingii cinerea
48ba4332-53a1-428f-883c-ebb33b14e11b,infraspecies,Animalia,t0085886,Melanoides tuberculatus formosensis
e18cb6a9-118a-49b7-99ed-7e96f2fa0c89,infraspecies,Animalia,t0096335,Melanoides tuberculatus tuberculatus
0ed56497-3498-4733-9cc5-526c09f7e662,infraspecies,Animalia,t0086357,Thiara scabra subplicatulus
2da54ad1-77f0-4d98-9bde-e581eddb2de4,infraspecies,Animalia,t0086356,Thiara scabra scabra
4aebb2a2-f2bd-43b4-81dc-1cc283024a5e,infraspecies,Animalia,t0086280,Stenothyra edogawensis miyadii
4c7c454b-249c-4364-8b3e-702c909bd8b4,infraspecies,Animalia,t0086281,Stenothyra edogawensis tanabensis
44777566-5f7c-4724-84ab-29be3b59b132,infraspecies,Animalia,t0028413,Turritella terebra terebra
36ada06d-3199-48fa-bc90-3ebd2a6aefea,infraspecies,Animalia,t0086403,Turritella terebra bacillum
cae4a527-f948-4a6e-9226-3b4a29c08e20,infraspecies,Animalia,t0086404,Turritella terebra cerea
edf17ce2-0001-4cb3-aed5-7d3315e15623,infraspecies,Animalia,t0027288,Lambis truncata truncata
6311574e-46a6-4631-a7e8-6498b7d1c748,infraspecies,Animalia,t0085793,Lambis truncata sebae
4d5e7224-c7be-44c9-a190-9ea8dc9a0ad0,infraspecies,Animalia,t0086303,Strombus marginatus septimus
d24911c9-07dc-4279-96bd-85dec369e454,infraspecies,Animalia,t0086302,Strombus marginatus robustus
45575e84-180f-4dc7-8853-8001be2e05fb,infraspecies,Animalia,t0033098,Strombus vittatus japonicus
5c7f783c-101f-4243-be43-345e1e81fa0c,infraspecies,Animalia,t0086304,Strombus plicatus pulchellus
983dbfb5-b433-496f-aca9-349eec048aba,infraspecies,Animalia,t0087689,Terebellum terebellum delicatum
16552856-1bcd-4c0a-826e-15f830405b6d,infraspecies,Animalia,t0087690,Terebellum terebellum lineatum
2c18fde3-a797-4b2e-bbfc-0c6a29827d02,infraspecies,Animalia,t0087691,Terebellum terebellum punctulorum
5e4e3b2c-1eb1-486d-9470-6c14c6a287ea,infraspecies,Animalia,t0086337,Terebellum terebellum terebellum
832adfcc-2b3c-4c0c-a139-aa548de93aef,infraspecies,Animalia,t0086143,Pomacea bridgesii effusa
535bc62d-c946-46d7-95b0-a64e8d2ac382,infraspecies,Animalia,t0086008,Oncomelania hupensis chiui
827da7a8-2b81-47f6-8838-1beb837d2062,infraspecies,Animalia,t0086009,Oncomelania hupensis formosana
515cca98-5483-4a05-82bc-48e6d3bc83b0,infraspecies,Animalia,t0087687,Pyramidella dolabrata terebellum
2b8f3ddc-3f00-49fc-8f3e-93877c9fa98a,infraspecies,Animalia,t0087688,Pyramidella sulcata terebella
783e9da5-75c8-4335-a8d9-adee2ac07562,infraspecies,Animalia,t0086197,Pyrunculus pyriformis obesus
e20838cb-9519-4261-82ff-50f88b901980,infraspecies,Animalia,t0030576,Clio pyramidata lanceolata
b82108d1-2415-4fdd-9c5d-9d89c7c60545,infraspecies,Animalia,t0085467,Clio pyramidata microcaudata
f5e83d3b-140e-493c-96a1-758cbbbdac21,infraspecies,Animalia,t0085508,Creseis virgula conica
3ac5a1ea-c1a6-433b-a896-2ace183f272d,infraspecies,Animalia,t0087511,Diacria quadridentata costata
deabec32-07dc-4cd5-bd75-77c4d8930273,infraspecies,Animalia,t0085396,Cassidula paludosa nigrobrunnea
fcab4deb-8af7-4824-ad33-382df609d329,infraspecies,Animalia,t0085884,Melampus flavus flavus
13675287-4d40-42dc-a8b2-55cb46a6e229,infraspecies,Animalia,t0086076,Pedipes jouani philippinica
90e330e8-3662-4bae-8bcb-345cb5b99ca9,infraspecies,Animalia,t0087672,Cantharidus callichrous bisbalteata
094029f6-45a1-4c74-8646-f3224192e511,infraspecies,Animalia,t0085465,Clanculus bronni bronni
db53410c-9ddc-4ef3-8bdc-b5b6ef5f0727,infraspecies,Animalia,t0085466,Clanculus bronni fraterculus
224b8f2b-3d37-4782-b181-1243c2b9b16a,infraspecies,Animalia,t0029328,Ginebis argenteonitens argenteonitens
598bb2c3-84e8-42e5-b196-46c0374c9188,infraspecies,Animalia,t0085705,Ginebis argenteonitens hirasei
f2b08997-01c7-40b7-a4a4-7a626c9b86e4,infraspecies,Animalia,t0085706,Ginebis convexiuscula tosana
bf50d275-b685-49da-bce7-70fcaddb3ee3,infraspecies,Animalia,t0085772,Hybochelus cancellatus cancellatus
b424ab92-0417-4889-bf81-6b64df2e2142,infraspecies,Animalia,t0085773,Hybochelus cancellatus orientalis
0141b11d-9af6-4f56-8df8-cf9eee21ffdb,infraspecies,Animalia,t0085932,Monodonta labio confusa
d128b382-34d9-4094-90ea-0700a0bdd12e,infraspecies,Animalia,t0085933,Monodonta labio labio
1ad0cc9c-d5c3-4dd5-a10d-2925741accf7,infraspecies,Animalia,t0085270,Aphanoconia hungerfordiana formosana
2e7acb57-0aa3-4a8d-8ad8-0e39fd90b5ff,infraspecies,Animalia,t0085271,Aphanoconia hungerfordianum hainanensis
739d4bb9-f7ed-4aeb-8894-5db40f18c2b7,infraspecies,Animalia,t0085336,Bolma henica gloriosa
d579b082-b41a-49e6-b21a-6cdf9a3c16eb,infraspecies,Animalia,t0085335,Bolma guttata millegranosa
5054672e-6d78-466c-a3ce-0c7fcf8e96fb,infraspecies,Animalia,t0087674,Cellana grata steansii
78fa8e4d-bfb2-4cb3-8cfd-488361829602,infraspecies,Animalia,t0087673,Cellana grata eucosmia
7f37b482-84f6-4b8d-864e-b1fff4d31cc1,infraspecies,Animalia,t0085403,Cellana radiata orientalis
43af35db-2543-4742-b052-61feca061f39,infraspecies,Animalia,t0085402,Cellana profunda mauritiana
1fe37dc5-450d-4e30-9c5c-4414f628b44e,infraspecies,Animalia,t0085404,Cellana rediana eneagona
08a56158-3ccd-41a5-9ab4-5f6de12fc525,infraspecies,Animalia,t0085406,Cellana toreuma toreuma
964c410d-4ed2-459d-9c42-ca2972210d9b,infraspecies,Animalia,t0085405,Cellana toreuma amussitata
af2bb146-e32c-46ae-ae77-ad207d10aee5,infraspecies,Animalia,t0085966,Nerita helicinoides tristis
23634711-7205-4043-9914-0fe2d0207922,infraspecies,Animalia,t0086244,Septaria porcellana cumingiana
a61b732d-28b2-47b7-992c-f659b0a24602,infraspecies,Animalia,t0085610,Emarginula foveolata fujitai
1f4c52f5-b0a4-4c75-84cc-b627b84333a8,infraspecies,Animalia,t0086074,Patelloida pygmaea lampanicola
d683ed99-7237-4477-817e-5a8f63a20641,infraspecies,Animalia,t0087686,Patelloida pygmaea conulus
53affb14-81fe-41ce-87db-7b6709b295a5,infraspecies,Animalia,t0085474,Collisella heroldi heroldi
61684ec8-fccb-42a8-9df0-4794dfeea3a2,infraspecies,Animalia,t0085441,Charonia lampas sauliae
8698922b-3b0c-4d7d-99c6-b35108bc8e65,infraspecies,Animalia,t0085539,Cymatium exaratum kiiense
8c08d1fc-0b5f-4253-8e02-d764851fa927,infraspecies,Animalia,t0086222,Sassia semitorta sakuraii
7b235842-f5f9-4725-943f-8a1c9bb742a7,infraspecies,Animalia,t0085685,Galeoocorys echinophorella echinophorella
9c8813d9-ec47-4ee0-9cd2-2594c936a6cb,infraspecies,Animalia,t0085686,Galeoocorys echinophorella suzumai
6252c189-f114-431b-8f0f-80e945e61ea5,infraspecies,Animalia,t0086090,Phalium bisulcatum japonica
7e9e2582-3d53-4691-a01a-c6495a0a5fe0,infraspecies,Animalia,t0086091,Phalium bisulcatum pila
31a12eb2-9707-4278-bd58-dc986e9104bf,infraspecies,Animalia,t0086092,Phalium coronadoi wyvillei
68f28c71-c941-41cc-aa8d-e24b92a24f3e,infraspecies,Animalia,t0086093,Phalium glabratum bulla
5b6217ca-b468-4b85-bc56-a526f3283d63,infraspecies,Animalia,t0086243,Semicassis bisulcata diuturna
ecf49309-f571-4204-9f32-f17ec8d1b8de,infraspecies,Animalia,t0086135,Polinices didyma amplus
6fc7aee1-8a3d-46cb-8b1c-efeeab697f79,infraspecies,Animalia,t0086136,Polinices didyma didyma
c4b230d2-ce0f-4246-ad00-5baf94eeb64b,infraspecies,Animalia,t0085347,Bursatella leachii leachii
e45ba66e-3792-4387-8803-57e634b9877f,infraspecies,Animalia,t0086141,Polypylis usta swinhoei
0062cebf-faf4-451d-86f3-4c5ba09d635d,infraspecies,Animalia,t0085258,Anthemiphyllia patera costata
84033729-aa85-4743-a504-50ca8eb235ba,infraspecies,Animalia,t0085229,Amynthas exiguus aquilonius
683291a9-41b5-4986-914e-ef657ea65139,infraspecies,Animalia,t0085232,Amynthas papilio papilio
886158b0-2cb8-4596-a3dc-d50940aab345,infraspecies,Animalia,t0085234,Amynthas tessellatus tessellatus
57a754fd-db5a-4716-89f7-80e13f4b04d2,infraspecies,Animalia,t0085233,Amynthas tessellatus paucus
eeeb0071-ac1a-4b2d-a271-85aacf819f5f,infraspecies,Animalia,t0085900,Metaphire bununa bununa
18f6e9d0-436e-4db2-a001-0bdd7bd0599b,infraspecies,Animalia,t0085905,Metaphire paiwanna paiwanna
f8c91cee-1f6c-4e4a-895e-cc74342c3e9b,infraspecies,Animalia,t0085904,Metaphire paiwanna liliumfordi
39a3f55d-4cce-4c26-963d-e6c22a34437c,infraspecies,Animalia,t0085903,Metaphire paiwanna hengchunensis
229b18a2-4898-4e58-bd0c-382c04129f31,infraspecies,Animalia,t0085906,Metaphire schmardae schmardae
05673fcb-9243-441a-b38f-b30d687895c6,infraspecies,Animalia,t0086177,Pseudopolydora kempi japonica
4134d175-c549-4c60-aa12-6ab8b067c95a,infraspecies,Animalia,t0031800,Phascolosoma glabrum glabrum
8c3eb792-97f1-4a0e-97c3-6f62d58ca9b5,infraspecies,Animalia,t0057784,Aspidosiphon muelleri muelleri
96ab749f-c9f4-4ec7-91bf-ae30c935bf6a,infraspecies,Animalia,t0029371,Golfingia margaritacea margaritacea
765b9130-ea22-473e-8753-61d9841d9fce,infraspecies,Animalia,t0029372,Golfingia vulgaris vulgaris
4c708f48-2dfb-4335-a70d-617823b8b3dc,infraspecies,Animalia,t0086256,Siphonosoma australe takatsukii
a7029a47-05f0-4c4c-bbfb-13eed50ab7ec,infraspecies,Animalia,t0085269,Anuraea aculeata valga
463c03d6-ad41-4c5e-8f89-fe5a62b50880,infraspecies,Animalia,t0029934,Brachionus angularis bidens
f2e28b70-3c51-4d44-8bd1-e493721172cd,infraspecies,Animalia,t0087504,Brachionus angularis chelonis
a29932dd-4e93-4c1c-9f52-bc5f025aab35,infraspecies,Animalia,t0087505,Brachionus calyciflorus amphiceros
3ef294c4-85df-47f0-afdf-674676d50697,infraspecies,Animalia,t0087506,Brachionus calyciflorus anuraeiformis
0edd87ae-96f0-44db-850a-77a9beaa34dd,infraspecies,Animalia,t0087508,Brachionus quadridentatus brevispinus
220bfaca-ce08-4034-b978-c5ec1ab8baa6,infraspecies,Animalia,t0085143,Brachionus quadridentatus quadridentatus
ddd32990-66ea-4185-8f1e-afef03839fa3,infraspecies,Animalia,t0087680,Lepadella patella onga
9b4851e7-82ee-41d1-96b3-eba220b0e4aa,infraspecies,Animalia,t0028153,Myotis fimbriatus taiwanensis
8233cb23-d289-4310-8772-a18b98b9ecdb,infraspecies,Animalia,t0085445,Chlaenius noguchii formesanus
1831e137-2822-418c-9c1e-c47225a571e3,species,Animalia,t0079289,Coptodera taiwana
209c8770-d3ba-419a-88bf-93ef42b96791,infraspecies,Animalia,t0085729,Harpalus indicus orientalis
75e081b5-d5a8-40fe-9721-66bbb6b88ecf,infraspecies,Animalia,t0086013,Ophionea bhamoensis taiwanensis
ec274766-91f2-4abe-adb6-089f30922a71,species,Animalia,t0030636,Platynus acroglyptus
dc68d9f8-4397-45fe-952c-e19d2b91cec8,species,Animalia,t0057588,Adelocera shirozui
aa06fb92-72ce-45a9-ac85-e53019fae9f1,infraspecies,Animalia,t0086149,Praolia citrinipes atripennis
975fac0d-2075-4151-8f75-df0efbe9fbfa,infraspecies,Animalia,t0086359,Thranius rufescens formosanus
a254a7b4-9e79-4ff9-8a26-fab71b66cfd4,species,Animalia,t0061573,Dicronocephalus bourgoini
b91366e8-8d5f-482e-b5fc-b178cc7a48b1,species,Animalia,t0105413,Cyclommatus asahinai
a94070bd-26a8-4355-9a61-362efa98b4e3,species,Animalia,t0061967,Dorcus gracilicornis
7ef0b59f-e630-419e-9636-1e4c19433a09,species,Animalia,t0028712,Dorcus mochizukii
4856b50e-6410-49e1-8478-7070c3ae4301,species,Animalia,t0068015,Lucanus kurosawai
a2b4eb87-ea90-47f9-81e5-21f0dffd5dc7,species,Animalia,t0105414,Prosopocoilus formosanus
e00facaa-b534-4418-82c8-f9677ef51cee,infraspecies,Animalia,t0085408,Cephalomalthinus taoyuanus ilanensis
3331e824-0f6a-4f06-a145-5beb26f39099,infraspecies,Animalia,t0030801,Cusiala boarmoides boarmoides
97c60447-4769-4318-9470-9fbc3adac503,infraspecies,Animalia,t0030196,Catarhoe obscura obscura
8cf24bc2-3a28-495e-a254-dde4ea2dede8,infraspecies,Animalia,t0084953,Peratophyga grata stuningi
e598cd49-0c7e-43a9-a62d-e3307e0d76f3,infraspecies,Animalia,t0105415,Dichagyris triangularis triangularis
8b28e50c-9f1b-4999-93ff-187cd2dd3e1c,infraspecies,Animalia,t0084903,Nyctycia hoenei simonyii
1613dfb5-7077-4c18-a2f8-d063109b8f8d,infraspecies,Animalia,t0105416,Huangilene alikangiae alikangiae
0f46c84c-41a2-4422-80df-9793caff0683,infraspecies,Animalia,t0027697,Macroglossum divergens heliophila
00819621-3531-4fe4-8b73-205c6ebdcb93,infraspecies,Animalia,t0028979,Epistauropus terminalis anmashanensis
18ae1d38-ead8-4c73-9131-86838dafe79d,infraspecies,Animalia,t0084648,Actias ningpoana ningtaiwana
c2131209-7410-4154-be07-7cf8fbbe479c,infraspecies,Animalia,t0027729,Mahathala ameria hainani
