taxonUUID,taxonRank,kingdom,taiCOLNameCode,tfNameCode,simplifiedScientificName,scientificName,reason,TT_URL
8ab253d4-d6bc-4b4b-9ee0-21fce9f55984,genus,Fungi,t0008456,"",Scaphidium,Scaphidium,學名重複,https://vvtaxatree.tbn.org.tw/taxa/8ab253d4-d6bc-4b4b-9ee0-21fce9f55984
035202e4-ed3f-44e5-84dc-f86ed9044141,genus,Fungi,t0008422,"",Rhytisma,Rhytisma,學名重複,https://vvtaxatree.tbn.org.tw/taxa/035202e4-ed3f-44e5-84dc-f86ed9044141
83a6d38e-97c9-44a5-908f-a33347324730,family,Animalia,"","",Petauridae,Petauridae,學名重複,https://vvtaxatree.tbn.org.tw/taxa/83a6d38e-97c9-44a5-908f-a33347324730
383f3c0c-6b40-4326-a8f2-47df1d3779db,genus,Animalia,"","",Petaurus,Petaurus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/383f3c0c-6b40-4326-a8f2-47df1d3779db
c10373f4-265a-48dd-9c00-9c9fdd23a51d,species,Animalia,"","",Petaurus breviceps,Petaurus breviceps,學名重複,https://vvtaxatree.tbn.org.tw/taxa/c10373f4-265a-48dd-9c00-9c9fdd23a51d
7379740e-9d33-4b05-8c2f-a0c0e8120680,genus,Plantae,"","",Aquarius,Aquarius,學名重複,https://vvtaxatree.tbn.org.tw/taxa/7379740e-9d33-4b05-8c2f-a0c0e8120680
8f38b975-ce34-4f12-9026-07d1d90e5b7a,genus,Animalia,"","",Euplectes,Euplectes,學名重複,https://vvtaxatree.tbn.org.tw/taxa/8f38b975-ce34-4f12-9026-07d1d90e5b7a
d9458b74-f1be-4d0e-8077-c977030e3ea5,species,Animalia,"","",Euplectes orix,Euplectes orix,學名重複,https://vvtaxatree.tbn.org.tw/taxa/d9458b74-f1be-4d0e-8077-c977030e3ea5
a52434ab-692e-448e-836a-14e8be55520f,species,Animalia,"","",Machlolophus spilonotus,Machlolophus spilonotus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/a52434ab-692e-448e-836a-14e8be55520f
7b8af3a7-4be8-4169-836a-152ee2d5183b,species,Animalia,"","",Amandava subflava,Amandava subflava,學名重複,https://vvtaxatree.tbn.org.tw/taxa/7b8af3a7-4be8-4169-836a-152ee2d5183b
3e7a03fb-17d5-40b3-8606-176bf4e1fb2e,species,Animalia,"","",Agapornis personatus,Agapornis personatus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/3e7a03fb-17d5-40b3-8606-176bf4e1fb2e
d70ff556-a979-4ab5-ac6b-3d7e63c80500,genus,Animalia,"","",Callonetta,Callonetta,學名重複,https://vvtaxatree.tbn.org.tw/taxa/d70ff556-a979-4ab5-ac6b-3d7e63c80500
606ec845-ddff-4d26-9328-f98262379fe3,species,Animalia,"","",Callonetta leucophrys,Callonetta leucophrys,學名重複,https://vvtaxatree.tbn.org.tw/taxa/606ec845-ddff-4d26-9328-f98262379fe3
9f436600-6456-4262-84b7-90ce760b00f7,family,Animalia,"","",Chloropseidae,Chloropseidae,學名重複,https://vvtaxatree.tbn.org.tw/taxa/9f436600-6456-4262-84b7-90ce760b00f7
9c0f14d5-ff72-4e4c-9c82-809667299ee6,species,Animalia,"","",Crithagra citrinipectus,Crithagra citrinipectus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/9c0f14d5-ff72-4e4c-9c82-809667299ee6
becfc705-8db1-42dc-b6cb-e6d2633ad6cd,genus,Animalia,"","",Dacelo,Dacelo,學名重複,https://vvtaxatree.tbn.org.tw/taxa/becfc705-8db1-42dc-b6cb-e6d2633ad6cd
7099f442-8a53-4a2d-8931-ffbe3c84fd04,species,Animalia,"","",Dacelo novaeguineae,Dacelo novaeguineae,學名重複,https://vvtaxatree.tbn.org.tw/taxa/7099f442-8a53-4a2d-8931-ffbe3c84fd04
7bfc652d-5ba2-460e-af0f-814beeba48df,species,Animalia,"","",Chloropsis cochinchinensis,Chloropsis cochinchinensis,學名重複,https://vvtaxatree.tbn.org.tw/taxa/7bfc652d-5ba2-460e-af0f-814beeba48df
88109162-83db-4b4b-af8e-22792fbb4871,genus,Animalia,"","",Diopsittaca,Diopsittaca,學名重複,https://vvtaxatree.tbn.org.tw/taxa/88109162-83db-4b4b-af8e-22792fbb4871
ad201582-e7a7-4fd9-a0ed-c221a73c4b3d,species,Animalia,"","",Diopsittaca nobilis,Diopsittaca nobilis,學名重複,https://vvtaxatree.tbn.org.tw/taxa/ad201582-e7a7-4fd9-a0ed-c221a73c4b3d
fb3b13dd-8624-4db7-9ca1-2c9cb4f83355,genus,Animalia,"","",Eclectus,Eclectus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/fb3b13dd-8624-4db7-9ca1-2c9cb4f83355
a5935862-582d-4613-bb75-ced685072303,species,Animalia,"","",Eclectus roratus,Eclectus roratus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/a5935862-582d-4613-bb75-ced685072303
e74e163c-ed0b-4267-ba67-6504901c45fa,species,Animalia,"","",Geokichla dohertyi,Geokichla dohertyi,學名重複,https://vvtaxatree.tbn.org.tw/taxa/e74e163c-ed0b-4267-ba67-6504901c45fa
3c68165d-64e0-4bbc-abcb-a4efc5896034,species,Animalia,"","",Geopelia cuneata,Geopelia cuneata,學名重複,https://vvtaxatree.tbn.org.tw/taxa/3c68165d-64e0-4bbc-abcb-a4efc5896034
3f3457bf-296d-4ce0-82cd-2dc112fa3b02,species,Animalia,"","",Lamprotornis caudatus,Lamprotornis caudatus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/3f3457bf-296d-4ce0-82cd-2dc112fa3b02
e8994324-2f7b-49c1-9c8e-43dd476d9033,genus,Animalia,"","",Meleagris,Meleagris,學名重複,https://vvtaxatree.tbn.org.tw/taxa/e8994324-2f7b-49c1-9c8e-43dd476d9033
404f67b3-05ea-4bc3-91ef-0991c7689583,species,Animalia,"","",Meleagris gallopavo,Meleagris gallopavo,學名重複,https://vvtaxatree.tbn.org.tw/taxa/404f67b3-05ea-4bc3-91ef-0991c7689583
49de3093-d632-4700-9366-83bc033be1fa,genus,Animalia,"","",Myiopsitta,Myiopsitta,學名重複,https://vvtaxatree.tbn.org.tw/taxa/49de3093-d632-4700-9366-83bc033be1fa
959dcb70-5972-4529-866b-cc978cad8045,species,Animalia,"","",Myiopsitta monachus,Myiopsitta monachus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/959dcb70-5972-4529-866b-cc978cad8045
b63e2041-4bd7-4b71-a668-0a4069c044f6,family,Animalia,"","",Numididae,Numididae,學名重複,https://vvtaxatree.tbn.org.tw/taxa/b63e2041-4bd7-4b71-a668-0a4069c044f6
ea44b831-25fd-4155-8602-fe98cc506c81,genus,Animalia,"","",Numida,Numida,學名重複,https://vvtaxatree.tbn.org.tw/taxa/ea44b831-25fd-4155-8602-fe98cc506c81
e709d5b2-c640-4667-9fb8-60666b1ee392,species,Animalia,"","",Numida meleagris,Numida meleagris,學名重複,https://vvtaxatree.tbn.org.tw/taxa/e709d5b2-c640-4667-9fb8-60666b1ee392
c2cecd50-1308-44b9-b2c3-1642ff6457f4,genus,Animalia,"","",Parabuteo,Parabuteo,學名重複,https://vvtaxatree.tbn.org.tw/taxa/c2cecd50-1308-44b9-b2c3-1642ff6457f4
9183b1fe-1421-422a-9fb0-c39fdd68d1b9,species,Animalia,"","",Parabuteo unicinctus,Parabuteo unicinctus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/9183b1fe-1421-422a-9fb0-c39fdd68d1b9
af33d0b9-46a7-4906-ab03-92dfe27e3619,species,Animalia,"","",Paroaria gularis,Paroaria gularis,學名重複,https://vvtaxatree.tbn.org.tw/taxa/af33d0b9-46a7-4906-ab03-92dfe27e3619
d23a3d9c-afd8-4445-84d0-b4c9f1ab11b5,species,Animalia,"","",Ploceus jacksoni,Ploceus jacksoni,學名重複,https://vvtaxatree.tbn.org.tw/taxa/d23a3d9c-afd8-4445-84d0-b4c9f1ab11b5
f6548d21-5627-4147-8e4c-84df9cdf06da,species,Animalia,"","",Poicephalus senegalus,Poicephalus senegalus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/f6548d21-5627-4147-8e4c-84df9cdf06da
c8e63a90-eac2-4f16-844c-dfa66e8abeea,species,Animalia,"","",Primolius auricollis,Primolius auricollis,學名重複,https://vvtaxatree.tbn.org.tw/taxa/c8e63a90-eac2-4f16-844c-dfa66e8abeea
6cab629c-9118-4a46-91a5-70cebb210609,genus,Animalia,"","",Psittacara,Psittacara,學名重複,https://vvtaxatree.tbn.org.tw/taxa/6cab629c-9118-4a46-91a5-70cebb210609
2a2a5e09-0cc1-4ea0-8876-d3a1add0bbbd,species,Animalia,"","",Psittacara erythrogenys,Psittacara erythrogenys,學名重複,https://vvtaxatree.tbn.org.tw/taxa/2a2a5e09-0cc1-4ea0-8876-d3a1add0bbbd
6b954751-7b3e-43e8-a855-d3d098f01ffc,species,Animalia,"","",Psittacula eupatria,Psittacula eupatria,學名重複,https://vvtaxatree.tbn.org.tw/taxa/6b954751-7b3e-43e8-a855-d3d098f01ffc
ffbfd34a-640d-485a-83d5-6da6cc031dad,genus,Animalia,"","",Pyrrhocorax,Pyrrhocorax,學名重複,https://vvtaxatree.tbn.org.tw/taxa/ffbfd34a-640d-485a-83d5-6da6cc031dad
c9ee301c-8be3-4dde-8542-8aa54aae1742,species,Animalia,"","",Pyrrhocorax pyrrhocorax,Pyrrhocorax pyrrhocorax,學名重複,https://vvtaxatree.tbn.org.tw/taxa/c9ee301c-8be3-4dde-8542-8aa54aae1742
54a5c8b3-778a-46e0-9b9c-7d36799b3c18,species,Animalia,"","",Trichoglossus moluccanus,Trichoglossus moluccanus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/54a5c8b3-778a-46e0-9b9c-7d36799b3c18
df813c85-d964-4849-b506-d315679eb937,species,Animalia,"","",Trichoglossus rubritorquis,Trichoglossus rubritorquis,學名重複,https://vvtaxatree.tbn.org.tw/taxa/df813c85-d964-4849-b506-d315679eb937
fb46b4e5-d2b4-43ba-a5db-f3cc22bf92b1,species,Animalia,"","",Trochalopteron formosum,Trochalopteron formosum,學名重複,https://vvtaxatree.tbn.org.tw/taxa/fb46b4e5-d2b4-43ba-a5db-f3cc22bf92b1
ca04b9ad-203b-49a4-9ff4-25a903752d32,species,Animalia,"","",Vidua chalybeata,Vidua chalybeata,學名重複,https://vvtaxatree.tbn.org.tw/taxa/ca04b9ad-203b-49a4-9ff4-25a903752d32
236baa19-37c4-41b9-8761-dc2e29ec67f5,species,Animalia,"","",Vidua obtusa,Vidua obtusa,學名重複,https://vvtaxatree.tbn.org.tw/taxa/236baa19-37c4-41b9-8761-dc2e29ec67f5
9bd0f7a0-166b-4c04-91d4-44bc997ae3e8,phylum,Podiata,"","",Basidiomycota,Basidiomycota,學名重複,https://vvtaxatree.tbn.org.tw/taxa/9bd0f7a0-166b-4c04-91d4-44bc997ae3e8
254dde54-da79-4530-b968-6e003eb136cc,phylum,Podiata,"","",Ascomycota,Ascomycota,學名重複,https://vvtaxatree.tbn.org.tw/taxa/254dde54-da79-4530-b968-6e003eb136cc
070cfbe2-789a-4c1b-b8ae-c1008ee97513,genus,Plantae,"","",Satyrium,Satyrium,學名重複,https://vvtaxatree.tbn.org.tw/taxa/070cfbe2-789a-4c1b-b8ae-c1008ee97513
ad724aea-a658-4c9c-b0ec-13944569e615,genus,Plantae,"","",Acrocephalus,Acrocephalus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/ad724aea-a658-4c9c-b0ec-13944569e615
a4f86047-62d7-4ab2-af20-79d1cfb4dba0,species,Plantae,"","",Tectaria multicaudata,Tectaria multicaudata (C.B.Clarke) Ching,學名重複,https://vvtaxatree.tbn.org.tw/taxa/a4f86047-62d7-4ab2-af20-79d1cfb4dba0
6f795206-cd88-4cd3-bb85-fc9b780cdf37,species,Plantae,t0073393,"",Cololejeunea haskarliana,Cololejeunea haskarliana (Lehm.) Steph.,學名重複,https://vvtaxatree.tbn.org.tw/taxa/6f795206-cd88-4cd3-bb85-fc9b780cdf37
cc4d9136-4b05-4fdf-b22c-bf58d843a84f,genus,Animalia,t0093039,"",Nematopogon,Nematopogon,學名重複,https://vvtaxatree.tbn.org.tw/taxa/cc4d9136-4b05-4fdf-b22c-bf58d843a84f
4d094a86-7544-4498-8f83-576620ccd5b2,genus,Fungi,t0008495,"",Serpula,Serpula,學名重複,https://vvtaxatree.tbn.org.tw/taxa/4d094a86-7544-4498-8f83-576620ccd5b2
f28abec8-e3e7-4da9-8ee5-b869a445d597,genus,Animalia,t0026129,"",Manulea,Manulea,學名重複,https://vvtaxatree.tbn.org.tw/taxa/f28abec8-e3e7-4da9-8ee5-b869a445d597
2892f3ca-35f9-4b07-b812-87241d263efb,genus,Plantae,"","",Anisophyllum,Anisophyllum,學名重複,https://vvtaxatree.tbn.org.tw/taxa/2892f3ca-35f9-4b07-b812-87241d263efb
aeadab76-407e-478b-906d-a012472b1f0f,genus,Plantae,"","",Anisophyllum,Anisophyllum,學名重複,https://vvtaxatree.tbn.org.tw/taxa/aeadab76-407e-478b-906d-a012472b1f0f
2a2cc404-1f35-4695-891e-e95cc6316897,genus,Plantae,"","",Dasypogon,Dasypogon,學名重複,https://vvtaxatree.tbn.org.tw/taxa/2a2cc404-1f35-4695-891e-e95cc6316897
47011ba1-a5ba-4aa0-937e-caf42b93cc20,species,Animalia,"","",Euplectes afer,Euplectes afer,學名重複,https://vvtaxatree.tbn.org.tw/taxa/47011ba1-a5ba-4aa0-937e-caf42b93cc20
97a584e6-1689-45ee-a654-5dc2624f3143,genus,Animalia,"","",Stizoptera,Stizoptera,學名重複,https://vvtaxatree.tbn.org.tw/taxa/97a584e6-1689-45ee-a654-5dc2624f3143
8d3b0f6d-7b24-4e98-bd0c-dc51897a7587,species,Animalia,"","",Stizoptera bichenovii,Stizoptera bichenovii,學名重複,https://vvtaxatree.tbn.org.tw/taxa/8d3b0f6d-7b24-4e98-bd0c-dc51897a7587
58b25f68-0a3d-43a8-a3f0-1e1125dcfa45,genus,Animalia,"","",Graptemys,Graptemys,學名重複,https://vvtaxatree.tbn.org.tw/taxa/58b25f68-0a3d-43a8-a3f0-1e1125dcfa45
e6ed5b5d-64c0-41f6-b7d9-2142899acee4,species,Animalia,"","",Graptemys ouachitensis,Graptemys ouachitensis,學名重複,https://vvtaxatree.tbn.org.tw/taxa/e6ed5b5d-64c0-41f6-b7d9-2142899acee4
1518164a-5075-497d-9238-68b0a7e77305,genus,Animalia,t0016854,"",Stilbum,Stilbum,學名重複,https://vvtaxatree.tbn.org.tw/taxa/1518164a-5075-497d-9238-68b0a7e77305
4cc3107e-19c0-4bd0-97ae-062cf25b1d33,species,Animalia,t0096500,"",Mythimna wulinensis,Mythimna wulinensis,學名重複,https://vvtaxatree.tbn.org.tw/taxa/4cc3107e-19c0-4bd0-97ae-062cf25b1d33
840457c7-8535-4686-b5ff-f1107f10524b,genus,Plantae,"","",Limonia,Limonia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/840457c7-8535-4686-b5ff-f1107f10524b
5fba6b6e-347d-4dc2-83e1-41c91883cbe3,genus,Plantae,"","",Anisoptera,Anisoptera,學名重複,https://vvtaxatree.tbn.org.tw/taxa/5fba6b6e-347d-4dc2-83e1-41c91883cbe3
92782833-2608-45f7-ba0c-27727cb8ba77,phylum,Animalia,t0000105,"",Ctenophora,Ctenophora,學名重複,https://vvtaxatree.tbn.org.tw/taxa/92782833-2608-45f7-ba0c-27727cb8ba77
9a1a4b4a-3bb2-4466-86de-e315e609af37,phylum,Animalia,t0000114,"",Micrognathozoa,Micrognathozoa,學名重複,https://vvtaxatree.tbn.org.tw/taxa/9a1a4b4a-3bb2-4466-86de-e315e609af37
5c0e913e-08b2-4ab3-b5a9-066512a9970f,phylum,Animalia,t0000122,"",Placozoa,Placozoa,學名重複,https://vvtaxatree.tbn.org.tw/taxa/5c0e913e-08b2-4ab3-b5a9-066512a9970f
d44245c6-38bb-460d-98f8-98eacd8395dc,subphylum,Animalia,t0000175,"",Anthozoa,Anthozoa,學名重複,https://vvtaxatree.tbn.org.tw/taxa/d44245c6-38bb-460d-98f8-98eacd8395dc
ea80daeb-8586-47b6-9f06-ffe72c2932c7,superclass,Animalia,t0000203,"",Actinopterygii,Actinopterygii,學名重複,https://vvtaxatree.tbn.org.tw/taxa/ea80daeb-8586-47b6-9f06-ffe72c2932c7
3b467574-1b6f-40c1-a951-d221f3d1bfff,superclass,Animalia,t0000204,"",Chondrichthyes,Chondrichthyes,學名重複,https://vvtaxatree.tbn.org.tw/taxa/3b467574-1b6f-40c1-a951-d221f3d1bfff
b931216a-3026-4946-b40c-b9806510d0e2,superclass,Animalia,t0103169,"",Branchiopoda,Branchiopoda,學名重複,https://vvtaxatree.tbn.org.tw/taxa/b931216a-3026-4946-b40c-b9806510d0e2
099aee59-9fa7-415c-84d7-7e107571280d,class,Animalia,t0000466,"",Anthozoa,Anthozoa,學名重複,https://vvtaxatree.tbn.org.tw/taxa/099aee59-9fa7-415c-84d7-7e107571280d
f0c21848-71c3-40d1-a7c0-38291ec505ec,class,Animalia,t0000480,"",Chondrostei,Chondrostei,學名重複,https://vvtaxatree.tbn.org.tw/taxa/f0c21848-71c3-40d1-a7c0-38291ec505ec
2c437115-8475-47e1-a38a-a74b45a26dca,class,Animalia,t0000508,"",Holostei,Holostei,學名重複,https://vvtaxatree.tbn.org.tw/taxa/2c437115-8475-47e1-a38a-a74b45a26dca
c8f13e42-9a72-4cd9-8a88-015289ba1524,class,Animalia,t0000520,"",Micrognathozoa,Micrognathozoa,學名重複,https://vvtaxatree.tbn.org.tw/taxa/c8f13e42-9a72-4cd9-8a88-015289ba1524
b34b81a9-249c-489c-9da1-6d5e9766a190,class,Animalia,t0000535,"",Placozoa,Placozoa,學名重複,https://vvtaxatree.tbn.org.tw/taxa/b34b81a9-249c-489c-9da1-6d5e9766a190
c80f0f35-4487-4123-bd03-5d40108ff37d,class,Animalia,t0000541,"",Protura,Protura,學名重複,https://vvtaxatree.tbn.org.tw/taxa/c80f0f35-4487-4123-bd03-5d40108ff37d
842ddb42-4654-4c57-851b-d6694ce2be31,subclass,Animalia,t0000648,"",Archaeognatha,Archaeognatha,學名重複,https://vvtaxatree.tbn.org.tw/taxa/842ddb42-4654-4c57-851b-d6694ce2be31
d55d85e8-e9e7-4d12-b21f-ecf299fa90be,subclass,Animalia,t0000652,"",Branchiura,Branchiura,學名重複,https://vvtaxatree.tbn.org.tw/taxa/d55d85e8-e9e7-4d12-b21f-ecf299fa90be
b544caf9-bb6b-4c97-8211-3aac39593715,subclass,Animalia,t0000694,"",Squamata,Squamata,學名重複,https://vvtaxatree.tbn.org.tw/taxa/b544caf9-bb6b-4c97-8211-3aac39593715
1b35ddd4-c674-43cb-a458-9b5d12e25176,subclass,Animalia,t0102873,"",Chondrostei,Chondrostei,學名重複,https://vvtaxatree.tbn.org.tw/taxa/1b35ddd4-c674-43cb-a458-9b5d12e25176
6f60f7d1-b3a8-4875-bb84-ed02b9ac9814,subclass,Animalia,t0125063,"",Pteriomorphia,Pteriomorphia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/6f60f7d1-b3a8-4875-bb84-ed02b9ac9814
ef3509e7-72e2-4b02-8e38-8a0e1362a319,subclass,Animalia,t0125067,"",Vetigastropoda,Vetigastropoda,學名重複,https://vvtaxatree.tbn.org.tw/taxa/ef3509e7-72e2-4b02-8e38-8a0e1362a319
7ace2c07-874c-4b63-8ac5-8e6f1ab30334,infraclass,Animalia,t0000707,"",Cestoda,Cestoda,學名重複,https://vvtaxatree.tbn.org.tw/taxa/7ace2c07-874c-4b63-8ac5-8e6f1ab30334
7e453f83-7444-43d3-a045-3ec89ea472e3,infraclass,Animalia,t0102877,"",Holostei,Holostei,學名重複,https://vvtaxatree.tbn.org.tw/taxa/7e453f83-7444-43d3-a045-3ec89ea472e3
8ffe0798-3ea1-4640-9a21-0937d091abe6,infraclass,Animalia,t0134737,"",Scolecida,Scolecida,學名重複,https://vvtaxatree.tbn.org.tw/taxa/8ffe0798-3ea1-4640-9a21-0937d091abe6
7073fced-85ae-40ea-8301-6c1bcc61c140,superorder,Animalia,t0000770,"",Pteriomorphia,Pteriomorphia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/7073fced-85ae-40ea-8301-6c1bcc61c140
a969768e-4269-4937-9e7a-f28d7c47b6ad,superorder,Animalia,t0101453,"",Hygrophila,Hygrophila,學名重複,https://vvtaxatree.tbn.org.tw/taxa/a969768e-4269-4937-9e7a-f28d7c47b6ad
56c5de9e-c280-4a91-8ca1-b40fa33ffb3d,order,Animalia,t0001699,"",Archaeognatha,Archaeognatha,學名重複,https://vvtaxatree.tbn.org.tw/taxa/56c5de9e-c280-4a91-8ca1-b40fa33ffb3d
545a8cb2-a1e1-489b-bfcc-2ecf1e5d37c0,order,Animalia,t0002948,"",Collembola,Collembola,學名重複,https://vvtaxatree.tbn.org.tw/taxa/545a8cb2-a1e1-489b-bfcc-2ecf1e5d37c0
ec5bdc2b-e4f2-462b-a7d1-443e0c40f9b8,suborder,Animalia,t0124905,"",Anisoptera,Anisoptera,學名重複,https://vvtaxatree.tbn.org.tw/taxa/ec5bdc2b-e4f2-462b-a7d1-443e0c40f9b8
3909b82d-a281-4143-b926-da12a48faefe,suborder,Animalia,t0124915,"",Polyphaga,Polyphaga,學名重複,https://vvtaxatree.tbn.org.tw/taxa/3909b82d-a281-4143-b926-da12a48faefe
e8898c65-80a7-4f56-ac5b-99191bddbda7,suborder,Animalia,t0136371,"",Yangochiroptera,Yangochiroptera,學名重複,https://vvtaxatree.tbn.org.tw/taxa/e8898c65-80a7-4f56-ac5b-99191bddbda7
75d24e1e-9d0f-4a31-85f8-369ec41f8989,suborder,Animalia,t0136372,"",Yinpterochiroptera,Yinpterochiroptera,學名重複,https://vvtaxatree.tbn.org.tw/taxa/75d24e1e-9d0f-4a31-85f8-369ec41f8989
8978bb7a-4bb9-4af7-bd5e-af48138f77bf,family,Animalia,t0136283,"",Chloropseidae,Chloropseidae,學名重複,https://vvtaxatree.tbn.org.tw/taxa/8978bb7a-4bb9-4af7-bd5e-af48138f77bf
6190fabf-594d-4785-a3a2-47c796c53d1a,family,Animalia,t0136285,"",Cybaeidae,Cybaeidae,學名重複,https://vvtaxatree.tbn.org.tw/taxa/6190fabf-594d-4785-a3a2-47c796c53d1a
50878374-8f35-463c-9799-03c1153e8f41,family,Animalia,t0136286,"",Erinaceidae,Erinaceidae,學名重複,https://vvtaxatree.tbn.org.tw/taxa/50878374-8f35-463c-9799-03c1153e8f41
a0f2327c-81f1-41fe-bbb4-49a06ed55422,family,Animalia,t0136288,"",Numididae,Numididae,學名重複,https://vvtaxatree.tbn.org.tw/taxa/a0f2327c-81f1-41fe-bbb4-49a06ed55422
